Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_DB1414AA	CFIAFB20090199	SRR22858862;ILLUMINA;Paired;;SRX18817663;SRA	Food	ND/Others	food	2009				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333601	SRS16250969	2022-12-23	2022-12-21	ESC_DB1414AA	Assembled	82	148373	5397371	Escherichia coli / Shigella;100.0%	238	5947	5	ESC_HC4735AA_AS
ESC_DB1416AA	CFIAFB20090201	SRR22858864;ILLUMINA;Paired;;SRX18817661;SRA	Food	ND/Others	food	2009				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333602	SRS16250967	2022-12-23	2022-12-21	ESC_DB1416AA	Assembled	70	148373	5401339	Escherichia coli / Shigella;100.0%	277	7618	5	ESC_HC4737AA_AS
ESC_DB1417AA	CFIAFB20090227	SRR22858865;ILLUMINA;Paired;;SRX18817660;SRA	Food	ND/Others	food	2009				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333615	SRS16250966	2022-12-23	2022-12-21	ESC_DB1417AA	Assembled	67	146789	5325324	Escherichia coli / Shigella;100.0%	205	4963	5	ESC_HC4738AA_AS
ESC_DB1418AA	CFIAFB20090264	SRR22858866;ILLUMINA;Paired;;SRX18817659;SRA	Food	ND/Others	food	2009				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333645	SRS16250965	2022-12-23	2022-12-21	ESC_DB1418AA	Assembled	166	148495	5401088	Escherichia coli / Shigella;100.0%	273	4722	5	ESC_HC4739AA_AS
ESC_DB1419AA	CFIAFB20100182	SRR22858867;ILLUMINA;Paired;;SRX18817658;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333830	SRS16250964	2022-12-23	2022-12-21	ESC_DB1419AA	Assembled	78	148495	5550275	Escherichia coli / Shigella;98.45%	283	4844	5	ESC_HC4740AA_AS
ESC_DB1420AA	CFIAFB20100189	SRR22858868;ILLUMINA;Paired;;SRX18817657;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333833	SRS16250963	2022-12-23	2022-12-21	ESC_DB1420AA	Assembled	211	154246	5359623	Escherichia coli / Shigella;100.0%	241	4237	5	ESC_HC4741AA_AS
ESC_DB1421AA	CFIAFB20100190	SRR22858869;ILLUMINA;Paired;;SRX18817656;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333834	SRS16250962	2022-12-23	2022-12-21	ESC_DB1421AA	Assembled	76	201556	5362762	Escherichia coli / Shigella;100.0%	254	4483	5	ESC_HC4742AA_AS
ESC_DB1422AA	CFIAFB20100193	SRR22858870;ILLUMINA;Paired;;SRX18817655;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333836	SRS16250961	2022-12-23	2022-12-21	ESC_DB1422AA	Assembled	43	99812	5480280	Escherichia coli / Shigella;100.0%	291	10414	5	ESC_HC4743AA_AS
ESC_DB1423AA	CFIAFB20100212	SRR22858871;ILLUMINA;Paired;;SRX18817654;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333849	SRS16250960	2022-12-23	2022-12-21	ESC_DB1423AA	Assembled	83	91582	5411369	Escherichia coli / Shigella;100.0%	316	23404	5	ESC_HC4744AA_AS
ESC_DB1424AA	CFIAFB20100213	SRR22858872;ILLUMINA;Paired;;SRX18817653;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333850	SRS16250959	2022-12-23	2022-12-21	ESC_DB1424AA	Assembled	132	142847	5419758	Escherichia coli / Shigella;99.24%	258	6206	5	ESC_HC4745AA_AS
ESC_DB1425AA	CFIAFB20100214	SRR22858873;ILLUMINA;Paired;;SRX18817652;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333851	SRS16250958	2022-12-23	2022-12-21	ESC_DB1425AA	Assembled	138	145661	5470818	Escherichia coli / Shigella;100.0%	254	6235	5	ESC_HC4746AA_AS
ESC_DB1427AA	CFIAFB20100215	SRR22858875;ILLUMINA;Paired;;SRX18817650;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333852	SRS16250956	2022-12-23	2022-12-21	ESC_DB1427AA	Assembled	133	131951	5483888	Escherichia coli / Shigella;100.0%	280	8786	5	ESC_HC4748AA_AS
ESC_DB1428AA	CFIAFB20100224	SRR22858876;ILLUMINA;Paired;;SRX18817649;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333854	SRS16250955	2022-12-23	2022-12-21	ESC_DB1428AA	Assembled	74	149716	5358645	Escherichia coli / Shigella;100.0%	243	4161	5	ESC_HC4749AA_AS
ESC_DB1429AA	CFIAFB20100225	SRR22858877;ILLUMINA;Paired;;SRX18817648;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333855	SRS16250954	2022-12-23	2022-12-21	ESC_DB1429AA	Assembled	111	149716	5359066	Escherichia coli / Shigella;100.0%	252	4291	5	ESC_HC4750AA_AS
ESC_DB1430AA	CFIAFB20100226	SRR22858878;ILLUMINA;Paired;;SRX18817647;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333856	SRS16250953	2022-12-23	2022-12-21	ESC_DB1430AA	Assembled	72	152948	5358380	Escherichia coli / Shigella;100.0%	237	3751	5	ESC_HC4751AA_AS
ESC_DB1431AA	CFIAFB20100227	SRR22858879;ILLUMINA;Paired;;SRX18817646;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333857	SRS16250952	2022-12-23	2022-12-21	ESC_DB1431AA	Assembled	95	124406	5474867	Escherichia coli / Shigella;100.0%	264	7083	5	ESC_HC4752AA_AS
ESC_DB1432AA	CFIAFB20120219	SRR22858880;ILLUMINA;Paired;;SRX18817645;SRA	Food	ND/Others	food	2012				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334082	SRS16250951	2022-12-23	2022-12-21	ESC_DB1432AA	Assembled	81	65617	5414454	Escherichia coli / Shigella;100.0%	353	28330	5	ESC_HC4753AA_AS
ESC_DB1433AA	CFIAFB20130272	SRR22858881;ILLUMINA;Paired;;SRX18817644;SRA	Food	ND/Others	food	2013				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334344	SRS16250950	2022-12-23	2022-12-21	ESC_DB1433AA	Assembled	166	124419	5399750	Escherichia coli / Shigella;100.0%	275	7986	5	ESC_HC4754AA_AS
ESC_DB1434AA	CFIAFB20000006	SRR22858882;ILLUMINA;Paired;;SRX18817643;SRA	Food	ND/Others	food	2000				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333295	SRS16250949	2022-12-23	2022-12-21	ESC_DB1434AA	Assembled	178	147636	5427676	Escherichia coli / Shigella;100.0%	325	4482	5	ESC_HC4755AA_AS
ESC_DB1435AA	CFIAFB20130273	SRR22858883;ILLUMINA;Paired;;SRX18817642;SRA	Food	ND/Others	food	2013				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334345	SRS16250948	2022-12-23	2022-12-21	ESC_DB1435AA	Assembled	160	136277	5405096	Escherichia coli / Shigella;100.0%	266	9868	5	ESC_HC4756AA_AS
ESC_DB1436AA	CFIAFB20000007	SRR22858884;ILLUMINA;Paired;;SRX18817641;SRA	Food	ND/Others	food	2000				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333296	SRS16250947	2022-12-23	2022-12-21	ESC_DB1436AA	Assembled	126	149433	5390912	Escherichia coli / Shigella;100.0%	287	4550	5	ESC_HC4757AA_AS
ESC_DB1437AA	CFIAFB20100228	SRR22858885;ILLUMINA;Paired;;SRX18817640;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333858	SRS16250946	2022-12-23	2022-12-21	ESC_DB1437AA	Assembled	115	79335	5452547	Escherichia coli / Shigella;100.0%	371	28638	5	ESC_HC4758AA_AS
ESC_DB1438AA	CFIAFB20100229	SRR22858886;ILLUMINA;Paired;;SRX18817639;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333859	SRS16250945	2022-12-23	2022-12-21	ESC_DB1438AA	Assembled	79	91437	5477059	Escherichia coli / Shigella;100.0%	328	19579	5	ESC_HC4759AA_AS
ESC_DB1439AA	CFIAFB20100230	SRR22858887;ILLUMINA;Paired;;SRX18817638;SRA	Food	ND/Others	food	2010				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333860	SRS16250944	2022-12-23	2022-12-21	ESC_DB1439AA	Assembled	50	132592	5476738	Escherichia coli / Shigella;100.0%	275	9976	5	ESC_HC4760AA_AS
ESC_DB1440AA	CFIAFB20110113	SRR22858888;ILLUMINA;Paired;;SRX18817637;SRA	Food	ND/Others	food	2011				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333970	SRS16250943	2022-12-23	2022-12-21	ESC_DB1440AA	Assembled	92	99502	5311380	Escherichia coli / Shigella;100.0%	247	14403	5	ESC_HC4761AA_AS
ESC_DB1441AA	CFIAFB20110122	SRR22858889;ILLUMINA;Paired;;SRX18817636;SRA	Food	ND/Others	food	2011				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333978	SRS16250942	2022-12-23	2022-12-21	ESC_DB1441AA	Assembled	155	148373	5417867	Escherichia coli / Shigella;100.0%	318	5251	5	ESC_HC4762AA_AS
ESC_DB1443AA	CFIAFB20110141	SRR22858891;ILLUMINA;Paired;;SRX18817634;SRA	Food	ND/Others	food	2011				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333984	SRS16250940	2022-12-23	2022-12-21	ESC_DB1443AA	Assembled	60	178156	5536949	Escherichia coli / Shigella;100.0%	331	6352	5	ESC_HC4764AA_AS
ESC_DB1444AA	CFIAFB20110143	SRR22858892;ILLUMINA;Paired;;SRX18817633;SRA	Food	ND/Others	food	2011				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333986	SRS16250939	2022-12-23	2022-12-21	ESC_DB1444AA	Assembled	96	178156	5532816	Escherichia coli / Shigella;100.0%	308	5394	5	ESC_HC4765AA_AS
ESC_DB1445AA	CFIAFB20110144	SRR22858893;ILLUMINA;Paired;;SRX18817632;SRA	Food	ND/Others	food	2011				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13333987	SRS16250938	2022-12-23	2022-12-21	ESC_DB1445AA	Assembled	84	250821	5529420	Escherichia coli / Shigella;100.0%	278	3981	5	ESC_HC4766AA_AS
ESC_DB1446AA	CFIAFB20120176	SRR22858894;ILLUMINA;Paired;;SRX18817631;SRA	Food	ND/Others	food	2012				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334061	SRS16250937	2022-12-23	2022-12-21	ESC_DB1446AA	Assembled	90	104149	5395583	Escherichia coli / Shigella;99.41%	327	11870	5	ESC_HC4767AA_AS
ESC_DB1447AA	CFIAFB20120189	SRR22858895;ILLUMINA;Paired;;SRX18817630;SRA	Food	ND/Others	food	2012				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334062	SRS16250936	2022-12-23	2022-12-21	ESC_DB1447AA	Assembled	162	184501	5375806	Escherichia coli / Shigella;99.19%	253	4279	5	ESC_HC4768AA_AS
ESC_DB1448AA	CFIAFB20120199	SRR22858896;ILLUMINA;Paired;;SRX18817629;SRA	Food	ND/Others	food	2012				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334068	SRS16250935	2022-12-23	2022-12-21	ESC_DB1448AA	Assembled	108	114605	5365704	Escherichia coli / Shigella;98.63%	258	9490	5	ESC_HC4769AA_AS
ESC_DB1449AA	CFIAFB20120201	SRR22858897;ILLUMINA;Paired;;SRX18817628;SRA	Food	ND/Others	food	2012				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334070	SRS16250934	2022-12-23	2022-12-21	ESC_DB1449AA	Assembled	139	150636	5363226	Escherichia coli / Shigella;100.0%	210	4350	5	ESC_HC4770AA_AS
ESC_DB1450AA	CFIAFB20120210	SRR22858898;ILLUMINA;Paired;;SRX18817627;SRA	Food	ND/Others	food	2012				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334075	SRS16250933	2022-12-23	2022-12-21	ESC_DB1450AA	Assembled	98	146840	5494897	Escherichia coli / Shigella;98.54%	269	7415	5	ESC_HC4771AA_AS
ESC_DB1451AA	CFIAFB20120211	SRR22858899;ILLUMINA;Paired;;SRX18817626;SRA	Food	ND/Others	food	2012				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334076	SRS16250932	2022-12-23	2022-12-21	ESC_DB1451AA	Assembled	133	124865	5433343	Escherichia coli / Shigella;98.65%	299	11619	5	ESC_HC4772AA_AS
ESC_DB1452AA	CFIAFB20120213	SRR22858900;ILLUMINA;Paired;;SRX18817625;SRA	Food	ND/Others	food	2012				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334077	SRS16250931	2022-12-23	2022-12-21	ESC_DB1452AA	Assembled	182	152538	5329287	Escherichia coli / Shigella;100.0%	223	3484	5	ESC_HC4773AA_AS
ESC_DB1455AA	CFIAFB20130344	SRR22858762;ILLUMINA;Paired;;SRX18817622;SRA	Food	ND/Others	food	2013				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334354	SRS16250928	2022-12-23	2022-12-21	ESC_DB1455AA	Assembled	87	158110	5457524	Escherichia coli / Shigella;99.32%	306	4486	5	ESC_HC4776AA_AS
ESC_DB1456AA	CFIAFB20130345	SRR22858763;ILLUMINA;Paired;;SRX18817621;SRA	Food	ND/Others	food	2013				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334355	SRS16250927	2022-12-23	2022-12-21	ESC_DB1456AA	Assembled	121	156978	5453273	Escherichia coli / Shigella;99.34%	314	3450	5	ESC_HC4777AA_AS
ESC_DB1457AA	CFIAFB20130346	SRR22858764;ILLUMINA;Paired;;SRX18817620;SRA	Food	ND/Others	food	2013				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334356	SRS16250926	2022-12-23	2022-12-21	ESC_DB1457AA	Assembled	111	146737	5428814	Escherichia coli / Shigella;100.0%	251	3874	5	ESC_HC4778AA_AS
ESC_DB1461AA	CFIAFB20140198	SRR22858768;ILLUMINA;Paired;;SRX18817616;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334553	SRS16250922	2022-12-23	2022-12-21	ESC_DB1461AA	Assembled	146	127869	5428076	Escherichia coli / Shigella;100.0%	300	8817	5	ESC_HC4782AA_AS
ESC_DB1462AA	CFIAFB20140202	SRR22858769;ILLUMINA;Paired;;SRX18817615;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334557	SRS16250921	2022-12-23	2022-12-21	ESC_DB1462AA	Assembled	225	124865	5521852	Escherichia coli / Shigella;97.88%	277	12182	5	ESC_HC4783AA_AS
ESC_DB1463AA	CFIAFB20140238	SRR22858770;ILLUMINA;Paired;;SRX18817614;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334591	SRS16250920	2022-12-23	2022-12-21	ESC_DB1463AA	Assembled	90	193724	5390105	Escherichia coli / Shigella;100.0%	221	3961	5	ESC_HC4784AA_AS
ESC_DB1464AA	CFIAFB20160186	SRR22858771;ILLUMINA;Paired;;SRX18817613;SRA	Food	ND/Others	food	2016				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334722	SRS16250919	2022-12-23	2022-12-21	ESC_DB1464AA	Assembled	97	160711	5349592	Escherichia coli / Shigella;100.0%	233	3149	5	ESC_HC4785AA_AS
ESC_DB1465AA	CFIAFB20140239	SRR22858772;ILLUMINA;Paired;;SRX18817612;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334592	SRS16250918	2022-12-23	2022-12-21	ESC_DB1465AA	Assembled	99	160593	5395009	Escherichia coli / Shigella;100.0%	267	5197	5	ESC_HC4786AA_AS
ESC_DB1466AA	CFIAFB20140240	SRR22858773;ILLUMINA;Paired;;SRX18817611;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334593	SRS16250917	2022-12-23	2022-12-21	ESC_DB1466AA	Assembled	131	150166	5400327	Escherichia coli / Shigella;99.19%	278	8123	5	ESC_HC4787AA_AS
ESC_DB1467AA	CFIAFB20140241	SRR22858774;ILLUMINA;Paired;;SRX18817610;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334594	SRS16250916	2022-12-23	2022-12-21	ESC_DB1467AA	Assembled	110	160593	5397578	Escherichia coli / Shigella;100.0%	263	4634	5	ESC_HC4788AA_AS
ESC_DB1468AA	CFIAFB20140242	SRR22858775;ILLUMINA;Paired;;SRX18817609;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334595	SRS16250915	2022-12-23	2022-12-21	ESC_DB1468AA	Assembled	121	160593	5401415	Escherichia coli / Shigella;100.0%	273	4676	5	ESC_HC4789AA_AS
ESC_DB1469AA	CFIAFB20140243	SRR22858776;ILLUMINA;Paired;;SRX18817608;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334596	SRS16250914	2022-12-23	2022-12-21	ESC_DB1469AA	Assembled	108	142691	5441420	Escherichia coli / Shigella;100.0%	264	3869	5	ESC_HC4790AA_AS
ESC_DB1470AA	CFIAFB20140244	SRR22858777;ILLUMINA;Paired;;SRX18817607;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334597	SRS16250913	2022-12-23	2022-12-21	ESC_DB1470AA	Assembled	99	142742	5440231	Escherichia coli / Shigella;100.0%	266	3274	5	ESC_HC4791AA_AS
ESC_DB1471AA	CFIAFB20140245	SRR22858778;ILLUMINA;Paired;;SRX18817606;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334598	SRS16250912	2022-12-23	2022-12-21	ESC_DB1471AA	Assembled	146	142691	5442661	Escherichia coli / Shigella;100.0%	271	3934	5	ESC_HC4792AA_AS
ESC_DB1472AA	CFIAFB20140246	SRR22858779;ILLUMINA;Paired;;SRX18817605;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334599	SRS16250911	2022-12-23	2022-12-21	ESC_DB1472AA	Assembled	94	142690	5435314	Escherichia coli / Shigella;100.0%	251	3422	5	ESC_HC4793AA_AS
ESC_DB1473AA	CFIAFB20140247	SRR22858780;ILLUMINA;Paired;;SRX18817604;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334600	SRS16250910	2022-12-23	2022-12-21	ESC_DB1473AA	Assembled	121	122030	5438188	Escherichia coli / Shigella;99.25%	248	4133	5	ESC_HC4794AA_AS
ESC_DB1474AA	CFIAFB20140248	SRR22858781;ILLUMINA;Paired;;SRX18817603;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334601	SRS16250909	2022-12-23	2022-12-21	ESC_DB1474AA	Assembled	80	142741	5444244	Escherichia coli / Shigella;100.0%	274	4625	5	ESC_HC4795AA_AS
ESC_DB1475AA	CFIAFB20160187	SRR22858782;ILLUMINA;Paired;;SRX18817602;SRA	Food	ND/Others	food	2016				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334723	SRS16250908	2022-12-23	2022-12-21	ESC_DB1475AA	Assembled	137	184501	5376381	Escherichia coli / Shigella;100.0%	244	2613	5	ESC_HC4796AA_AS
ESC_DB1476AA	CFIAFB20140250	SRR22858783;ILLUMINA;Paired;;SRX18817601;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334602	SRS16250907	2022-12-23	2022-12-21	ESC_DB1476AA	Assembled	138	160593	5396090	Escherichia coli / Shigella;100.0%	251	4680	5	ESC_HC4797AA_AS
ESC_DB1477AA	CFIAFB20140251	SRR22858784;ILLUMINA;Paired;;SRX18817600;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334603	SRS16250906	2022-12-23	2022-12-21	ESC_DB1477AA	Assembled	144	148373	5438300	Escherichia coli / Shigella;100.0%	254	3484	5	ESC_HC4798AA_AS
ESC_DB1478AA	CFIAFB20140252	SRR22858785;ILLUMINA;Paired;;SRX18817599;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334604	SRS16250905	2022-12-23	2022-12-21	ESC_DB1478AA	Assembled	73	142785	5441475	Escherichia coli / Shigella;99.26%	286	4973	5	ESC_HC4799AA_AS
ESC_DB1479AA	CFIAFB20140253	SRR22858786;ILLUMINA;Paired;;SRX18817598;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334605	SRS16250904	2022-12-23	2022-12-21	ESC_DB1479AA	Assembled	137	142743	5437482	Escherichia coli / Shigella;100.0%	255	3351	5	ESC_HC4800AA_AS
ESC_DB1480AA	CFIAFB20140254	SRR22858787;ILLUMINA;Paired;;SRX18817597;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334606	SRS16250903	2022-12-23	2022-12-21	ESC_DB1480AA	Assembled	84	142690	5438354	Escherichia coli / Shigella;100.0%	263	3723	5	ESC_HC4801AA_AS
ESC_DB1481AA	CFIAFB20140255	SRR22858788;ILLUMINA;Paired;;SRX18817596;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334607	SRS16250902	2022-12-23	2022-12-21	ESC_DB1481AA	Assembled	89	160609	5377812	Escherichia coli / Shigella;100.0%	223	4351	5	ESC_HC4802AA_AS
ESC_DB1482AA	CFIAFB20140256	SRR22858789;ILLUMINA;Paired;;SRX18817595;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334608	SRS16250901	2022-12-23	2022-12-21	ESC_DB1482AA	Assembled	143	160593	5409302	Escherichia coli / Shigella;100.0%	263	4429	5	ESC_HC4803AA_AS
ESC_DB1483AA	CFIAFB20140257	SRR22858790;ILLUMINA;Paired;;SRX18817594;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334609	SRS16250900	2022-12-23	2022-12-21	ESC_DB1483AA	Assembled	106	146883	5443887	Escherichia coli / Shigella;100.0%	270	3107	5	ESC_HC4804AA_AS
ESC_DB1484AA	CFIAFB20140258	SRR22858791;ILLUMINA;Paired;;SRX18817593;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334610	SRS16250899	2022-12-23	2022-12-21	ESC_DB1484AA	Assembled	161	112867	5313943	Escherichia coli / Shigella;99.24%	289	3931	5	ESC_HC4805AA_AS
ESC_DB1485AA	CFIAFB20140259	SRR22858792;ILLUMINA;Paired;;SRX18817592;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334611	SRS16250898	2022-12-23	2022-12-21	ESC_DB1485AA	Assembled	75	143007	5283068	Escherichia coli / Shigella;99.2%	232	4417	5	ESC_HC4806AA_AS
ESC_DB1486AA	CFIAFB20160190	SRR22858793;ILLUMINA;Paired;;SRX18817591;SRA	Food	ND/Others	food	2016				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334725	SRS16250897	2022-12-23	2022-12-21	ESC_DB1486AA	Assembled	225	136256	5321727	Escherichia coli / Shigella;100.0%	252	4878	5	ESC_HC4807AA_AS
ESC_DB1487AA	CFIAFB20140260	SRR22858794;ILLUMINA;Paired;;SRX18817590;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334612	SRS16250896	2022-12-23	2022-12-21	ESC_DB1487AA	Assembled	77	112867	5323203	Escherichia coli / Shigella;99.32%	277	8395	5	ESC_HC4808AA_AS
ESC_DB1488AA	CFIAFB20140261	SRR22858795;ILLUMINA;Paired;;SRX18817589;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334613	SRS16250895	2022-12-23	2022-12-21	ESC_DB1488AA	Assembled	146	117208	5300293	Escherichia coli / Shigella;99.23%	253	3510	5	ESC_HC4809AA_AS
