Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_PA1749AA	ERL093688	SRR7644919;ILLUMINA;Paired;;SRX4508090;SRA	Human	Human	Homo sapiens; human	2009				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765948	SRS3628025	2019-11-18	2019-08-01	ESC_PA1749AA	Assembled	177	236420	5429823	Escherichia coli / Shigella;100.0%	231	52272	4.1	ESC_GB6264AA_AS
ESC_PA1750AA	ERL093611	SRR7644920;ILLUMINA;Paired;;SRX4508089;SRA	Human	Human	Homo sapiens; human	2009				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765947	SRS3628023	2019-11-18	2019-08-01	ESC_PA1750AA	Assembled	172	146963	5440333	Escherichia coli / Shigella;99.25%	233	45842	4.1	ESC_GB6263AA_AS
ESC_PA1751AA	ERL093411	SRR7644921;ILLUMINA;Paired;;SRX4508088;SRA	Livestock	Bovine	Bos taurus; bovine	2009				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765946	SRS3628022	2019-11-18	2019-08-01	ESC_PA1751AA	Assembled	123	160592	5409687	Escherichia coli / Shigella;99.16%	234	43972	4.1	ESC_GB6262AA_AS
ESC_PA1752AA	ERL093134	SRR7644922;ILLUMINA;Paired;;SRX4508087;SRA	Human	Human	Homo sapiens; human	2009				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765945	SRS3628020	2019-11-18	2019-08-01	ESC_PA1752AA	Assembled	323	149720	5374180	Escherichia coli / Shigella;100.0%	248	34400	4.1	ESC_GB6261AA_AS
ESC_PA1753AA	ERL093051	SRR7644923;ILLUMINA;Paired;;SRX4508086;SRA	Human	Human	Homo sapiens; human	2009				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765944	SRS3628019	2019-11-18	2019-08-01	ESC_PA1753AA	Assembled	178	146788	5432244	Escherichia coli / Shigella;99.15%	214	38801	4.1	ESC_GB6260AA_AS
ESC_PA1754AA	ERL092641	SRR7644924;ILLUMINA;Paired;;SRX4508085;SRA	Livestock	Bovine	Bos taurus; bovine	2009				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765943	SRS3628017	2019-11-18	2019-08-01	ESC_PA1754AA	Assembled	122	198878	5477582	Escherichia coli / Shigella;99.14%	210	39264	4.1	ESC_GB6259AA_AS
ESC_PA1755AA	ERL092594	SRR7644925;ILLUMINA;Paired;;SRX4508084;SRA	Human	Human	Homo sapiens; human	2009				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765942	SRS3628021	2019-11-18	2019-08-01	ESC_PA1755AA	Assembled	105	184325	5440643	Escherichia coli / Shigella;99.16%	214	34756	4.1	ESC_GB6258AA_AS
ESC_PA1756AA	ERL092521	SRR7644926;ILLUMINA;Paired;;SRX4508083;SRA	Livestock	Bovine	Bos taurus; bovine	2009				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765941	SRS3628013	2019-11-18	2019-08-01	ESC_PA1756AA	Assembled	155	160586	5399713	Escherichia coli / Shigella;100.0%	218	40971	4.1	ESC_GB6257AA_AS
ESC_PA1757AA	ERL102582	SRR7644927;ILLUMINA;Paired;;SRX4508082;SRA	Human	Human	Homo sapiens; human	2010				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765955	SRS3628018	2019-11-18	2019-08-01	ESC_PA1757AA	Assembled	111	156025	5430740	Escherichia coli / Shigella;99.22%	219	30010	4.1	ESC_GB6256AA_AS
ESC_PA1758AA	ERL101788	SRR7644928;ILLUMINA;Paired;;SRX4508081;SRA	Human	Human	Homo sapiens; human	2010				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765950	SRS3628016	2019-11-18	2019-08-01	ESC_PA1758AA	Assembled	137	150326	5364081	Escherichia coli / Shigella;99.12%	199	34240	4.1	ESC_GB6255AA_AS
ESC_PA1759AA	ERL101381	SRR7644929;ILLUMINA;Paired;;SRX4508080;SRA	Human	Human	Homo sapiens; human	2010				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765949	SRS3628015	2019-11-18	2019-08-01	ESC_PA1759AA	Assembled	311	151733	5372317	Escherichia coli / Shigella;100.0%	254	57281	4.1	ESC_GB6254AA_AS
ESC_PA1760AA	ERL04602	SRR7644930;ILLUMINA;Paired;;SRX4508079;SRA	Human	Human	Homo sapiens; human	2004				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765886	SRS3628014	2019-11-18	2019-08-01	ESC_PA1760AA	Assembled	218	199070	5359190	Escherichia coli / Shigella;100.0%	227	36281	4.1	ESC_GB6253AA_AS
ESC_PA1761AA	ERL043852	SRR7644931;ILLUMINA;Paired;;SRX4508078;SRA	Human	Human	Homo sapiens; human	2004				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765885	SRS3628012	2019-11-18	2019-08-01	ESC_PA1761AA	Assembled	253	201738	5398214	Escherichia coli / Shigella;99.1%	198	33501	4.1	ESC_GB6252AA_AS
ESC_PA1762AA	ERL051169	SRR7644932;ILLUMINA;Paired;;SRX4508077;SRA	Human	Human	Homo sapiens; human	2005				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765888	SRS3628011	2019-11-18	2019-08-01	ESC_PA1762AA	Assembled	227	184325	5382961	Escherichia coli / Shigella;100.0%	210	92642	4.1	ESC_GB6251AA_AS
ESC_PA1763AA	ERL100537	SRR7644933;ILLUMINA;Paired;;SRX4508076;SRA	Human	Human	Homo sapiens; human	2010				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765887	SRS3628010	2019-11-18	2019-08-01	ESC_PA1763AA	Assembled	303	157142	5220749	Escherichia coli / Shigella;100.0%	200	43763	4.1	ESC_GB6250AA_AS
ESC_PA1764AA	ERL043328	SRR7644934;ILLUMINA;Paired;;SRX4508075;SRA	Human	Human	Homo sapiens; human	2004				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765882	SRS3628009	2019-11-18	2019-08-01	ESC_PA1764AA	Assembled	249	148488	5444983	Escherichia coli / Shigella;99.2%	243	32225	4.1	ESC_GB6249AA_AS
ESC_PA1765AA	ERL043264	SRR7644935;ILLUMINA;Paired;;SRX4508074;SRA	Livestock	Bovine	Bos taurus; bovine	2004				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765881	SRS3628007	2019-11-18	2019-08-01	ESC_PA1765AA	Assembled	185	149135	5413897	Escherichia coli / Shigella;99.27%	244	44048	4.1	ESC_GB6248AA_AS
ESC_PA1766AA	ERL043763	SRR7644936;ILLUMINA;Paired;;SRX4508073;SRA	Human	Human	Homo sapiens; human	2004				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765884	SRS3628008	2019-11-18	2019-08-01	ESC_PA1766AA	Assembled	201	184268	5550075	Escherichia coli / Shigella;100.0%	267	35149	4.1	ESC_GB6247AA_AS
ESC_PA1767AA	ERL043576	SRR7644937;ILLUMINA;Paired;;SRX4508072;SRA	Human	Human	Homo sapiens; human	2004				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765883	SRS3628005	2019-11-18	2019-08-01	ESC_PA1767AA	Assembled	224	156571	5501943	Escherichia coli / Shigella;99.21%	233	28381	4.1	ESC_GB6246AA_AS
ESC_PA1768AA	ERL10552	SRR7644938;ILLUMINA;Paired;;SRX4508071;SRA	Human	Human	Homo sapiens; human	2010				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765957	SRS3628004	2019-11-18	2019-08-01	ESC_PA1768AA	Assembled	122	201739	5557621	Escherichia coli / Shigella;99.22%	254	36312	4.1	ESC_GB6245AA_AS
ESC_PA1769AA	ERL051677	SRR7644939;ILLUMINA;Paired;;SRX4508070;SRA	Human	Human	Homo sapiens; human	2005				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765890	SRS3628006	2019-11-18	2019-08-01	ESC_PA1769AA	Assembled	156	183601	5427220	Escherichia coli / Shigella;100.0%	233	48310	4.1	ESC_GB6244AA_AS
ESC_PA1770AA	ERL051243	SRR7644940;ILLUMINA;Paired;;SRX4508069;SRA	Human	Human	Homo sapiens; human	2005				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765889	SRS3628002	2019-11-18	2019-08-01	ESC_PA1770AA	Assembled	210	151733	5398395	Escherichia coli / Shigella;98.3%	203	40777	4.1	ESC_GB6243AA_AS
ESC_PA1771AA	ERL10553	SRR7644941;ILLUMINA;Paired;;SRX4508068;SRA	Human	Human	Homo sapiens; human	2010				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765958	SRS3628003	2019-11-18	2019-08-01	ESC_PA1771AA	Assembled	140	241370	5413877	Escherichia coli / Shigella;100.0%	226	44648	4.1	ESC_GB6242AA_AS
ESC_PA1772AA	ERL10835	SRR7644942;ILLUMINA;Paired;;SRX4508067;SRA	Livestock	Bovine	Bos taurus; bovine	2010				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765959	SRS3627995	2019-11-18	2019-08-01	ESC_PA1772AA	Assembled	142	202999	5439788	Escherichia coli / Shigella;100.0%	203	24840	4.1	ESC_GB6241AA_AS
ESC_PA1773AA	ERL111029	SRR7644943;ILLUMINA;Paired;;SRX4508066;SRA	Livestock	Bovine	Bos taurus; bovine	2011				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765960	SRS3628001	2019-11-18	2019-08-01	ESC_PA1773AA	Assembled	151	236478	5416775	Escherichia coli / Shigella;100.0%	225	41751	4.1	ESC_GB6240AA_AS
ESC_PA1774AA	ERL121115	SRR7644944;ILLUMINA;Paired;;SRX4508065;SRA	Human	Human	Homo sapiens; human	2012				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765971	SRS3627999	2019-11-18	2019-08-01	ESC_PA1774AA	Assembled	211	149720	5386499	Escherichia coli / Shigella;100.0%	256	35532	4.1	ESC_GB6239AA_AS
ESC_PA1775AA	ERL121148	SRR7644945;ILLUMINA;Paired;;SRX4508064;SRA	Human	Human	Homo sapiens; human	2012				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765972	SRS3628000	2019-11-18	2019-08-01	ESC_PA1775AA	Assembled	212	157558	5455958	Escherichia coli / Shigella;99.18%	217	76217	4.1	ESC_GB6238AA_AS
ESC_PA1776AA	ERL121207	SRR7644946;ILLUMINA;Paired;;SRX4508063;SRA	Human	Human	Homo sapiens; human	2012				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765973	SRS3627998	2019-11-18	2019-08-01	ESC_PA1776AA	Assembled	266	149136	5383819	Escherichia coli / Shigella;100.0%	244	36449	4.1	ESC_GB6237AA_AS
ESC_PA1777AA	ERL121344	SRR7644947;ILLUMINA;Paired;;SRX4508062;SRA	Human	Human	Homo sapiens; human	2012				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765974	SRS3627996	2019-11-18	2019-08-01	ESC_PA1777AA	Assembled	232	184325	5433372	Escherichia coli / Shigella;100.0%	246	29701	4.1	ESC_GB6236AA_AS
ESC_PA1778AA	ERL122002	SRR7644948;ILLUMINA;Paired;;SRX4508061;SRA	Human	Human	Homo sapiens; human	2012				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765975	SRS3627997	2019-11-18	2019-08-01	ESC_PA1778AA	Assembled	162	237616	5421739	Escherichia coli / Shigella;100.0%	229	44239	4.1	ESC_GB6235AA_AS
ESC_PA1779AA	ERL12568	SRR7644949;ILLUMINA;Paired;;SRX4508060;SRA	Human	Human	Homo sapiens; human	2012				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765976	SRS3627992	2019-11-18	2019-08-01	ESC_PA1779AA	Assembled	202	184269	5436635	Escherichia coli / Shigella;100.0%	267	38544	4.1	ESC_GB6234AA_AS
ESC_PA1780AA	ERL12857	SRR7644950;ILLUMINA;Paired;;SRX4508059;SRA	Human	Human	Homo sapiens; human	2012				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765977	SRS3627991	2019-11-18	2019-08-01	ESC_PA1780AA	Assembled	160	148373	5320855	Escherichia coli / Shigella;99.17%	208	45985	4.1	ESC_GB6233AA_AS
ESC_PA1781AA	h110a	SRR7644951;ILLUMINA;Paired;;SRX4508058;SRA	Livestock	Bovine	Bos taurus; bovine	2010				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765978	SRS3627994	2019-11-18	2019-08-01	ESC_PA1781AA	Assembled	189	179908	5431617	Escherichia coli / Shigella;100.0%	277	44828	4.1	ESC_GB6232AA_AS
ESC_PA1782AA	H12ESR1893	SRR7644952;ILLUMINA;Paired;;SRX4508057;SRA	Livestock	Bovine	Bos taurus; bovine	2012				Oceania	New Zealand	Canterbury	Ashburton District			-43.53	172.616	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765979	SRS3627990	2019-11-18	2019-08-01	ESC_PA1782AA	Assembled	131	151733	5455293	Escherichia coli / Shigella;100.0%	230	32350	4.1	ESC_GB6231AA_AS
ESC_PA1783AA	H12ESR3001	SRR7644953;ILLUMINA;Paired;;SRX4508056;SRA	Livestock	Bovine	Bos taurus; bovine	2012				Oceania	New Zealand	Waikato	South Waikato District			-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA483087	SRP156353		SAMN09765980	SRS3627993	2019-11-18	2019-08-01	ESC_PA1783AA	Assembled	129	160592	5356019	Escherichia coli / Shigella;99.09%	210	57343	4.1	ESC_GB6230AA_AS
ESC_PA1790AA	AGR2995	SRR7592213;ILLUMINA;Paired;;SRX4457282;SRA	Livestock	Bovine	Bos taurus; bovine faeces	2016	7			Oceania	New Zealand					-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA482676	SRP155235		SAMN09715186	SRS3595116	2019-11-18	2019-08-01	ESC_PA1790AA	Assembled	161	170893	5417544	Escherichia coli / Shigella;100.0%	242	39398	4.1	ESC_GB6225AA_AS
ESC_PA1791AA	AGR2998	SRR7592214;ILLUMINA;Paired;;SRX4457281;SRA	Livestock	Bovine	Bos taurus; bovine faeces	2016	7			Oceania	New Zealand					-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA482676	SRP155235		SAMN09715187	SRS3595115	2019-11-18	2019-08-01	ESC_PA1791AA	Assembled	163	148442	5479567	Escherichia coli / Shigella;100.0%	291	30581	4.1	ESC_GB6224AA_AS
ESC_PA1792AA	AGR2956	SRR7592215;ILLUMINA;Paired;;SRX4457280;SRA	Livestock	Bovine	Bos taurus; bovine faeces	2016	7			Oceania	New Zealand					-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA482676	SRP155235		SAMN09715184	SRS3595114	2019-11-18	2019-08-01	ESC_PA1792AA	Assembled	116	146787	5477189	Escherichia coli / Shigella;100.0%	264	26615	4.1	ESC_GB6223AA_AS
ESC_PA1793AA	AGR2960	SRR7592216;ILLUMINA;Paired;;SRX4457279;SRA	Livestock	Bovine	Bos taurus; bovine faeces	2016	7			Oceania	New Zealand					-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA482676	SRP155235		SAMN09715185	SRS3595113	2019-11-18	2019-08-01	ESC_PA1793AA	Assembled	182	148442	5499435	Escherichia coli / Shigella;100.0%	291	44630	4.1	ESC_GB6222AA_AS
ESC_PA1794AA	AGR2944	SRR7592217;ILLUMINA;Paired;;SRX4457278;SRA	Livestock	Bovine	Bos taurus; bovine faeces	2016	7			Oceania	New Zealand					-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA482676	SRP155235		SAMN09715182	SRS3595112	2019-11-18	2019-08-01	ESC_PA1794AA	Assembled	164	148446	5480721	Escherichia coli / Shigella;100.0%	290	35824	4.1	ESC_GB6221AA_AS
ESC_PA1795AA	AGR2954	SRR7592218;ILLUMINA;Paired;;SRX4457277;SRA	Livestock	Bovine	Bos taurus; bovine faeces	2016	7			Oceania	New Zealand					-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA482676	SRP155235		SAMN09715183	SRS3595110	2019-11-18	2019-08-01	ESC_PA1795AA	Assembled	141	148450	5480585	Escherichia coli / Shigella;100.0%	266	25834	4.1	ESC_GB6220AA_AS
ESC_PA1796AA	AGR2940	SRR7592219;ILLUMINA;Paired;;SRX4457276;SRA	Livestock	Bovine	Bos taurus; bovine faeces	2016	7			Oceania	New Zealand					-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA482676	SRP155235		SAMN09715180	SRS3595111	2019-11-18	2019-08-01	ESC_PA1796AA	Assembled	206	110525	5469925	Escherichia coli / Shigella;100.0%	292	73855	4.1	ESC_GB6219AA_AS
ESC_PA1797AA	AGR2942	SRR7592220;ILLUMINA;Paired;;SRX4457275;SRA	Livestock	Bovine	Bos taurus; bovine faeces	2016	7			Oceania	New Zealand					-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA482676	SRP155235		SAMN09715181	SRS3595109	2019-11-18	2019-08-01	ESC_PA1797AA	Assembled	174	183936	5417778	Escherichia coli / Shigella;100.0%	234	33488	4.1	ESC_GB6218AA_AS
ESC_PA1798AA	AGR3051	SRR7592221;ILLUMINA;Paired;;SRX4457274;SRA	Livestock	Bovine	Bos taurus; bovine faeces	2016	7			Oceania	New Zealand					-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA482676	SRP155235		SAMN09715188	SRS3595108	2019-11-18	2019-08-01	ESC_PA1798AA	Assembled	138	148438	5509673	Escherichia coli / Shigella;100.0%	275	27116	4.1	ESC_GB6217AA_AS
ESC_PA1799AA	AGR3124	SRR7592222;ILLUMINA;Paired;;SRX4457273;SRA	Livestock	Bovine	Bos taurus; bovine faeces	2016	7			Oceania	New Zealand					-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA482676	SRP155235		SAMN09715189	SRS3595107	2019-11-18	2019-08-01	ESC_PA1799AA	Assembled	233	146828	5417083	Escherichia coli / Shigella;100.0%	275	30518	4.1	ESC_GB6216AA_AS
ESC_PA1800AA	AGR3132	SRR7592223;ILLUMINA;Paired;;SRX4457272;SRA	Livestock	Bovine	Bos taurus; bovine faeces	2016	7			Oceania	New Zealand					-40.388	175.617	AgResearch Limited	Escherichia coli		O157:H7						PRJNA482676	SRP155235		SAMN09715190	SRS3595106	2019-11-18	2019-08-01	ESC_PA1800AA	Assembled	174	146828	5412813	Escherichia coli / Shigella;100.0%	245	33492	4.1	ESC_GB6215AA_AS
ESC_DB7090AA	CD014	SRR23438287;ILLUMINA;Paired;;SRX19351893;SRA	Environment	ND/Others	composite calf bedding material (woodchip)	2018	7			Oceania	New Zealand	Waikato						AgResearch NZ Limited	Escherichia coli		O157:H7						PRJNA933223	SRP422241		SAMN33229963	SRS16748974	2023-02-14	2023-02-13	ESC_DB7090AA	Assembled	190	156111	5312669	Escherichia coli / Shigella;99.29%	245	21204	5	ESC_IC0523AA_AS
ESC_DB7091AA	CD009	SRR23438288;ILLUMINA;Paired;;SRX19351892;SRA	Environment	ND/Others	composite calf bedding material (woodchip)	2018	4			Oceania	New Zealand	Waikato						AgResearch NZ Limited	Escherichia coli		O157:H7						PRJNA933223	SRP422241		SAMN33229962	SRS16748972	2023-02-14	2023-02-13	ESC_DB7091AA	Assembled	135	148119	5328875	Escherichia coli / Shigella;100.0%	230	3422	5	ESC_IC0524AA_AS
ESC_DB7092AA	CD003	SRR23438289;ILLUMINA;Paired;;SRX19351891;SRA	Livestock	Bovine	composite calf faeces	2017	3			Oceania	New Zealand	Waikato						AgResearch NZ Limited	Escherichia coli		O157:H7						PRJNA933223	SRP422241		SAMN33229961	SRS16748971	2023-02-14	2023-02-13	ESC_DB7092AA	Assembled	150	181083	5457935	Escherichia coli / Shigella;100.0%	249	4280	5	ESC_IC0525AA_AS
ESC_DB7093AA	CD001	SRR23438290;ILLUMINA;Paired;;SRX19351890;SRA	Wild Animal	Avian	Composite bird faeces	2016	7			Oceania	New Zealand	Waikato						AgResearch NZ Limited	Escherichia coli		O157:H7						PRJNA933223	SRP422241		SAMN33229960	SRS16748970	2023-02-14	2023-02-13	ESC_DB7093AA	Assembled	217	184242	5409631	Escherichia coli / Shigella;100.0%	212	4398	5	ESC_IC0526AA_AS
