"Uberstrain","ST_Country","N_human_e.coli_shigella","N_bovine_e.coli_shigella","N_swine_e.coli_shigella","N_poultry_e.coli_shigella","N_dog_e.coli_shigella","N_water_e.coli_shigella","Name.x","Barcode.x","Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status).x","Source Niche.x","Source Type.x","Source Details.x","Collection Year.x","Collection Month.x","Collection Day.x","Collection Time.x","Continent.x","Country.x","Region.x","District.x","City.x","Post Code.x","Latitude.x","Longitude.x","Lab Contact.x","Species.x","Serological Group.x","Serotype.x","EcoR Cluster.x","Path/Nonpath.x","Simple Patho.x","Comment.x","Simple Disease.x","Bio Project ID.x","Project ID.x","Disease.x","Sample ID.x","Secondary Sample ID.x","Date Entered.x","Release Date.x","Differences","ST","ST Complex","Lineage","Subspecies","adk","fumC","gyrB","icd","mdh","purA","recA","is_common_ST","is_common_country","is_bovine","is_swine","is_poultry","is_human","is_human2","is_dog","is_water","is_concerned_host","Name.y","Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status).y","Source Niche.y","Source Type.y","Source Details.y","Collection Year.y","Collection Month.y","Collection Day.y","Collection Time.y","Continent.y","Country.y","Region.y","District.y","City.y","Post Code.y","Latitude.y","Longitude.y","Lab Contact.y","Species.y","Serological Group.y","Serotype.y","EcoR Cluster.y","Path/Nonpath.y","Simple Patho.y","Simple Disease.y","Comment.y","Bio Project ID.y","Project ID.y","Disease.y","Sample ID.y","Secondary Sample ID.y","Date Entered.y","Release Date.y","Barcode.y","Status","Coverage","N50","Length","Contig Number(>=200 bp)","Low Quality Bases","Version","Assembly barcode"
"ESC_LA1599AA","131_United States",2591,1,36,237,112,25,"ARUP41","ESC_LA1599AA","SRR8541998;ILLUMINA;Paired;;SRX5344156;SRA","Human","Human","Homo sapiens",NA,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882168","SRS4336742",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","ARUP41","SRR8541998;ILLUMINA;Paired;;SRX5344156;SRA","Human","Human","Homo sapiens",NA,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882168","SRS4336742",2019-02-07,2019-02-06,"ESC_LA1599AA","Assembled",492,173828,5365946,157,36773,4,"ESC_YA7055AA_AS"
"ESC_LA1600AA","131_United States",2591,1,36,237,112,25,"ARUP27","ESC_LA1600AA","SRR8541999;ILLUMINA;Paired;;SRX5344155;SRA","Human","Human","Homo sapiens",NA,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882165","SRS4336741",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","ARUP27","SRR8541999;ILLUMINA;Paired;;SRX5344155;SRA","Human","Human","Homo sapiens",NA,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882165","SRS4336741",2019-02-07,2019-02-06,"ESC_LA1600AA","Assembled",507,284517,5045836,105,30469,4,"ESC_XA7446AA_AS"
"ESC_LA1603AA","131_United States",2591,1,36,237,112,25,"ARUP26","ESC_LA1603AA","SRR8542002;ILLUMINA;Paired;;SRX5344152;SRA","Human","Human","Homo sapiens",NA,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882164","SRS4336738",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","ARUP26","SRR8542002;ILLUMINA;Paired;;SRX5344152;SRA","Human","Human","Homo sapiens",NA,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882164","SRS4336738",2019-02-07,2019-02-06,"ESC_LA1603AA","Assembled",731,165823,5232617,156,18050,4,"ESC_YA9164AA_AS"
"ESC_LA1604AA","131_United States",2591,1,36,237,112,25,"JMB-12","ESC_LA1604AA","SRR8542003;ILLUMINA;Paired;;SRX5344151;SRA","Human","Human","Homo sapiens",NA,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882161","SRS4336737",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","JMB-12","SRR8542003;ILLUMINA;Paired;;SRX5344151;SRA","Human","Human","Homo sapiens",NA,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882161","SRS4336737",2019-02-07,2019-02-06,"ESC_LA1604AA","Assembled",436,173820,5191867,137,20438,4,"ESC_XA7442AA_AS"
"ESC_LA1605AA","131_United States",2591,1,36,237,112,25,"JMB-13","ESC_LA1605AA","SRR8542004;ILLUMINA;Paired;;SRX5344150;SRA","Human","Human","Homo sapiens",NA,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882162","SRS4336736",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","JMB-13","SRR8542004;ILLUMINA;Paired;;SRX5344150;SRA","Human","Human","Homo sapiens",NA,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882162","SRS4336736",2019-02-07,2019-02-06,"ESC_LA1605AA","Assembled",418,269705,5199856,117,30326,4,"ESC_XA7441AA_AS"
"ESC_LA1606AA","131_United States",2591,1,36,237,112,25,"F15sI","ESC_LA1606AA","SRR8542005;ILLUMINA;Paired;;SRX5344149;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882105","SRS4336735",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sI","SRR8542005;ILLUMINA;Paired;;SRX5344149;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882105","SRS4336735",2019-02-07,2019-02-06,"ESC_LA1606AA","Assembled",58,87064,4985777,141,60321,4,"ESC_WA1985AA_AS"
"ESC_LA1607AA","131_United States",2591,1,36,237,112,25,"F15sJ","ESC_LA1607AA","SRR8542006;ILLUMINA;Paired;;SRX5344148;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882106","SRS4336734",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sJ","SRR8542006;ILLUMINA;Paired;;SRX5344148;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882106","SRS4336734",2019-02-07,2019-02-06,"ESC_LA1607AA","Assembled",82,148558,5003414,96,49166,4,"ESC_WA1984AA_AS"
"ESC_LA1608AA","131_United States",2591,1,36,237,112,25,"F15sK","ESC_LA1608AA","SRR8542007;ILLUMINA;Paired;;SRX5344147;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882107","SRS4336733",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sK","SRR8542007;ILLUMINA;Paired;;SRX5344147;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882107","SRS4336733",2019-02-07,2019-02-06,"ESC_LA1608AA","Assembled",71,159169,4995570,88,49889,4,"ESC_WA1983AA_AS"
"ESC_LA1609AA","131_United States",2591,1,36,237,112,25,"F15sL","ESC_LA1609AA","SRR8542008;ILLUMINA;Paired;;SRX5344146;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882108","SRS4336732",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sL","SRR8542008;ILLUMINA;Paired;;SRX5344146;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882108","SRS4336732",2019-02-07,2019-02-06,"ESC_LA1609AA","Assembled",75,158938,5002001,91,45326,4,"ESC_WA1982AA_AS"
"ESC_LA1610AA","131_United States",2591,1,36,237,112,25,"F15sE","ESC_LA1610AA","SRR8542009;ILLUMINA;Paired;;SRX5344145;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882101","SRS4336731",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sE","SRR8542009;ILLUMINA;Paired;;SRX5344145;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882101","SRS4336731",2019-02-07,2019-02-06,"ESC_LA1610AA","Assembled",56,74878,4987489,131,57715,4,"ESC_WA1981AA_AS"
"ESC_LA1611AA","131_United States",2591,1,36,237,112,25,"F15sF","ESC_LA1611AA","SRR8542010;ILLUMINA;Paired;;SRX5344144;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882102","SRS4336730",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sF","SRR8542010;ILLUMINA;Paired;;SRX5344144;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882102","SRS4336730",2019-02-07,2019-02-06,"ESC_LA1611AA","Assembled",59,111957,4988680,118,54601,4,"ESC_WA1980AA_AS"
"ESC_LA1612AA","131_United States",2591,1,36,237,112,25,"F15sG","ESC_LA1612AA","SRR8542011;ILLUMINA;Paired;;SRX5344143;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882103","SRS4336729",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sG","SRR8542011;ILLUMINA;Paired;;SRX5344143;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882103","SRS4336729",2019-02-07,2019-02-06,"ESC_LA1612AA","Assembled",62,107470,4994482,107,42132,4,"ESC_WA1979AA_AS"
"ESC_LA1613AA","131_United States",2591,1,36,237,112,25,"F15sH","ESC_LA1613AA","SRR8542012;ILLUMINA;Paired;;SRX5344142;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882104","SRS4336728",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sH","SRR8542012;ILLUMINA;Paired;;SRX5344142;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882104","SRS4336728",2019-02-07,2019-02-06,"ESC_LA1613AA","Assembled",133,162974,5008556,81,47318,4,"ESC_WA1978AA_AS"
"ESC_LA1614AA","131_United States",2591,1,36,237,112,25,"F15sM","ESC_LA1614AA","SRR8542013;ILLUMINA;Paired;;SRX5344141;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882109","SRS4336727",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sM","SRR8542013;ILLUMINA;Paired;;SRX5344141;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882109","SRS4336727",2019-02-07,2019-02-06,"ESC_LA1614AA","Assembled",68,114809,4994350,102,49907,4,"ESC_WA1977AA_AS"
"ESC_LA1615AA","131_United States",2591,1,36,237,112,25,"F15sN","ESC_LA1615AA","SRR8542014;ILLUMINA;Paired;;SRX5344140;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882110","SRS4336726",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sN","SRR8542014;ILLUMINA;Paired;;SRX5344140;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882110","SRS4336726",2019-02-07,2019-02-06,"ESC_LA1615AA","Assembled",42,80480,4995565,141,58526,4,"ESC_WA1976AA_AS"
"ESC_LA1616AA","131_United States",2591,1,36,237,112,25,"ARUP100","ESC_LA1616AA","SRR8542015;ILLUMINA;Paired;;SRX5344139;SRA","Human","Human","Homo sapiens",NA,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882181","SRS4336725",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","ARUP100","SRR8542015;ILLUMINA;Paired;;SRX5344139;SRA","Human","Human","Homo sapiens",NA,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882181","SRS4336725",2019-02-07,2019-02-06,"ESC_LA1616AA","Assembled",563,191062,5388735,183,27767,4,"ESC_YA7037AA_AS"
"ESC_LA1618AA","131_United States",2591,1,36,237,112,25,"F15sP","ESC_LA1618AA","SRR8542017;ILLUMINA;Paired;;SRX5344137;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882112","SRS4336723",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sP","SRR8542017;ILLUMINA;Paired;;SRX5344137;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882112","SRS4336723",2019-02-07,2019-02-06,"ESC_LA1618AA","Assembled",43,64193,4990059,166,61805,4,"ESC_WA1973AA_AS"
"ESC_LA1619AA","131_United States",2591,1,36,237,112,25,"F15sO","ESC_LA1619AA","SRR8542018;ILLUMINA;Paired;;SRX5344136;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882111","SRS4336722",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15sO","SRR8542018;ILLUMINA;Paired;;SRX5344136;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882111","SRS4336722",2019-02-07,2019-02-06,"ESC_LA1619AA","Assembled",46,52548,4986109,201,62343,4,"ESC_WA1972AA_AS"
"ESC_LA1620AA","131_United States",2591,1,36,237,112,25,"F15rC","ESC_LA1620AA","SRR8542019;ILLUMINA;Paired;;SRX5344135;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882114","SRS4336721",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15rC","SRR8542019;ILLUMINA;Paired;;SRX5344135;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882114","SRS4336721",2019-02-07,2019-02-06,"ESC_LA1620AA","Assembled",28,22434,5088797,443,131134,4,"ESC_WA1971AA_AS"
"ESC_LA1621AA","131_United States",2591,1,36,237,112,25,"F15rB","ESC_LA1621AA","SRR8542020;ILLUMINA;Paired;;SRX5344134;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882113","SRS4336720",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15rB","SRR8542020;ILLUMINA;Paired;;SRX5344134;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882113","SRS4336720",2019-02-07,2019-02-06,"ESC_LA1621AA","Assembled",30,28582,5094491,376,110281,4,"ESC_WA1970AA_AS"
"ESC_LA1623AA","131_United States",2591,1,36,237,112,25,"F15rD","ESC_LA1623AA","SRR8542022;ILLUMINA;Paired;;SRX5344132;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882115","SRS4336718",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15rD","SRR8542022;ILLUMINA;Paired;;SRX5344132;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882115","SRS4336718",2019-02-07,2019-02-06,"ESC_LA1623AA","Assembled",43,60203,5098441,180,62780,4,"ESC_WA1968AA_AS"
"ESC_LA1624AA","131_United States",2591,1,36,237,112,25,"F15rG","ESC_LA1624AA","SRR8542023;ILLUMINA;Paired;;SRX5344131;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882118","SRS4336717",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15rG","SRR8542023;ILLUMINA;Paired;;SRX5344131;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882118","SRS4336717",2019-02-07,2019-02-06,"ESC_LA1624AA","Assembled",47,59691,5089979,186,64118,4,"ESC_WA1967AA_AS"
"ESC_LA1625AA","131_United States",2591,1,36,237,112,25,"F15rF","ESC_LA1625AA","SRR8542024;ILLUMINA;Paired;;SRX5344130;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882117","SRS4336716",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15rF","SRR8542024;ILLUMINA;Paired;;SRX5344130;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882117","SRS4336716",2019-02-07,2019-02-06,"ESC_LA1625AA","Assembled",36,49344,5091184,233,80983,4,"ESC_WA1966AA_AS"
"ESC_LA1626AA","131_United States",2591,1,36,237,112,25,"F15rI","ESC_LA1626AA","SRR8542025;ILLUMINA;Paired;;SRX5344129;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882120","SRS4336715",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15rI","SRR8542025;ILLUMINA;Paired;;SRX5344129;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882120","SRS4336715",2019-02-07,2019-02-06,"ESC_LA1626AA","Assembled",52,86298,5098806,153,53844,4,"ESC_WA1965AA_AS"
"ESC_LA1627AA","131_United States",2591,1,36,237,112,25,"F15rH","ESC_LA1627AA","SRR8542026;ILLUMINA;Paired;;SRX5344128;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882119","SRS4336714",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15rH","SRR8542026;ILLUMINA;Paired;;SRX5344128;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882119","SRS4336714",2019-02-07,2019-02-06,"ESC_LA1627AA","Assembled",42,56028,5090377,225,76542,4,"ESC_WA1964AA_AS"
"ESC_LA1628AA","131_United States",2591,1,36,237,112,25,"F15rL","ESC_LA1628AA","SRR8542027;ILLUMINA;Paired;;SRX5344127;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882123","SRS4336713",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15rL","SRR8542027;ILLUMINA;Paired;;SRX5344127;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882123","SRS4336713",2019-02-07,2019-02-06,"ESC_LA1628AA","Assembled",54,125746,5099073,95,46613,4,"ESC_WA1963AA_AS"
"ESC_LA1629AA","131_United States",2591,1,36,237,112,25,"F15rM","ESC_LA1629AA","SRR8542028;ILLUMINA;Paired;;SRX5344126;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,"","North America","United States","Utah","","","",NA,NA,"The University of Queensland","Escherichia coli","","","","","","","","PRJNA520966","SRP184292","","SAMN10882124","SRS4336712",2019-02-07,2019-02-06,NA,131,"ST131 Cplx","B2",NA,53,40,47,13,36,28,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","F15rM","SRR8542028;ILLUMINA;Paired;;SRX5344126;SRA","Human","Human","Homo sapiens; feces",2015,NA,NA,NA,"North America","United States","Utah","","",NA,NA,NA,"The University of Queensland","Escherichia coli",NA,"",NA,"","","","","PRJNA520966","SRP184292","","SAMN10882124","SRS4336712",2019-02-07,2019-02-06,"ESC_LA1629AA","Assembled",48,70725,5088580,173,64008,4,"ESC_WA1962AA_AS"
