Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_IA3090AA	EcSTB-718-R	traces-0eRShzS;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2015				Europe	Spain	Catalonia	Barcelona	Barcelona				Juanjo González	Escherichia coli													2018-02-01	2018-08-06	ESC_IA3090AA	Assembled	90	257894	4892322	Escherichia coli / Shigella;98.09%	134	2940	3.61	ESC_RA4036AA_AS
ESC_IA3091AA	EcSTB-718-S	traces-0AJlFut;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2015				Europe	Spain			Barcelona				Juanjo González	Escherichia coli													2018-02-01	2018-08-06	ESC_IA3091AA	Assembled	153	257894	4833479	Escherichia coli / Shigella;95.79%	111	2166	3.61	ESC_RA4037AA_AS
ESC_KA9717AA	Escherichia coli	ERR3063446;ILLUMINA;Paired;350;ERX3136230;SRA	Human	Human	Homo sapiens; human	2014	8	1		Europe	Spain							Instituto de Salud Carlos III	Escherichia coli								PRJEB30771	ERP113250		SAMEA5226278	ERS3033724	2019-01-25	2019-01-24	ESC_KA9717AA	Assembled	123	200555	5211764	Escherichia coli / Shigella;96.81%	137	36722	4	ESC_VA9598AA_AS
ESC_LA9040AA	Escherichia coli C999	ERR3013427;ILLUMINA;Paired;150;ERX3015879;SRA	Human	Human	Homo sapiens; clinical	2003				Europe	Spain							LAQV-REQUIMTE	Escherichia coli							Collection year is ambiguous - 2003/2010	PRJEB30130	ERP112561		SAMEA5187707	ERS2995204	2019-02-14	2019-02-13	ESC_LA9040AA	Assembled	110	211585	5312880	Escherichia coli / Shigella;92.37%	164	121089	4	ESC_WA8507AA_AS
ESC_OA2047AA	H1659	SRR10138149;ILLUMINA;Paired;;SRX6866254;SRA	Human	Human	Homo sapiens; blood	2005				Europe	Spain							INSERM	Escherichia coli		O25B:H4						PRJNA566165	SRP222337		SAMN12782141	SRS5403693	2019-09-20	2019-09-18	ESC_OA2047AA	Assembled	361	158903	5119295	Escherichia coli / Shigella;97.06%	89	9794	4.1	ESC_FB3983AA_AS
ESC_OA2054AA	H3084B	SRR10138156;ILLUMINA;Paired;;SRX6866247;SRA	Human	Human	Homo sapiens; blood	2010				Europe	Spain							INSERM	Escherichia coli		O25B:H4						PRJNA566165	SRP222337		SAMN12782168	SRS5403686	2019-09-20	2019-09-18	ESC_OA2054AA	Assembled	169	136543	5028299	Escherichia coli / Shigella;95.35%	130	80690	4.1	ESC_FB3976AA_AS
ESC_OA2066AA	H2214	SRR10138168;ILLUMINA;Paired;;SRX6866235;SRA	Human	Human	Homo sapiens; blood	2007				Europe	Spain							INSERM	Escherichia coli		O25B:H4						PRJNA566165	SRP222337		SAMN12782157	SRS5403674	2019-09-20	2019-09-18	ESC_OA2066AA	Assembled	176	203003	5136741	Escherichia coli / Shigella;94.02%	104	37288	4.1	ESC_FB3964AA_AS
ESC_OA2067AA	H2381	SRR10138169;ILLUMINA;Paired;;SRX6866234;SRA	Human	Human	Homo sapiens; blood	2008				Europe	Spain							INSERM	Escherichia coli		O25B:H4						PRJNA566165	SRP222337		SAMN12782139	SRS5403673	2019-09-20	2019-09-18	ESC_OA2067AA	Assembled	216	319750	5102306	Escherichia coli / Shigella;97.01%	120	63067	4.1	ESC_FB3963AA_AS
ESC_OA2071AA	H2262	SRR10138173;ILLUMINA;Paired;;SRX6866230;SRA	Human	Human	Homo sapiens; blood	2008				Europe	Spain							INSERM	Escherichia coli		O25B:H4						PRJNA566165	SRP222337		SAMN12782153	SRS5403669	2019-09-20	2019-09-18	ESC_OA2071AA	Assembled	173	202854	5479887	Escherichia coli / Shigella;89.19%	138	79490	4.1	ESC_FB3959AA_AS
ESC_OA2075AA	H1447	SRR10138177;ILLUMINA;Paired;;SRX6866226;SRA	Human	Human	Homo sapiens; blood	2004				Europe	Spain							INSERM	Escherichia coli		O25B:H4						PRJNA566165	SRP222337		SAMN12782149	SRS5403665	2019-09-20	2019-09-18	ESC_OA2075AA	Assembled	167	100761	5051308	Escherichia coli / Shigella;95.37%	155	20148	4.1	ESC_FB3955AA_AS
ESC_PA1786AA	C41-4a	SRR7601263;ILLUMINA;Paired;;SRX4466262;SRA	Livestock	Swine	Pork meat	2012				Europe	Spain					42.59	-7.32	University of Santiago de Compostela	Escherichia coli								PRJNA482937	SRP155322		SAMN09721502	SRS3597336	2019-11-18	2019-08-26	ESC_PA1786AA	Assembled	476	253664	5219498	Escherichia coli / Shigella;98.28%	111	62098	4.1	ESC_GB9451AA_AS
ESC_PA1788AA	C153-3a	SRR7601265;ILLUMINA;Paired;;SRX4466260;SRA	Livestock	Swine	Pork meat	2012				Europe	Spain					42.59	-7.32	University of Santiago de Compostela	Escherichia coli								PRJNA482937	SRP155322		SAMN09721500	SRS3597334	2019-11-18	2019-08-26	ESC_PA1788AA	Assembled	581	240273	5215946	Escherichia coli / Shigella;95.24%	105	44467	4.1	ESC_GB9480AA_AS
ESC_QA4347AA	C84-4a	SRR9203814;ILLUMINA;Paired;;SRX5975036;SRA	Livestock	Swine	porcine meat	2011				Europe	Spain	Madrid	Madrid	Madrid		40.27	-3.44	Laboratorio de Referencia de Escherichia coli (LREC)	Escherichia coli								PRJNA546088	SRP200502		SAMN11937940	SRS4879711	2020-02-14	2020-02-07	ESC_QA4347AA	Assembled	862	155765	5401924	Escherichia coli / Shigella;90.48%	120	20195	4.1	ESC_IB6567AA_AS
ESC_QA4348AA	FV11838	SRR9203815;ILLUMINA;Paired;;SRX5975035;SRA	Livestock	Swine	Sus scrofa domesticus; stool	2008				Europe	Spain	Madrid	Madrid	Madrid		40.27	-3.44	Laboratorio de Referencia de Escherichia coli (LREC)	Escherichia coli								PRJNA546088	SRP200502		SAMN11936814	SRS4879710	2020-02-14	2020-02-07	ESC_QA4348AA	Assembled	624	229484	5329867	Escherichia coli / Shigella;86.96%	70	31524	4.1	ESC_IB6566AA_AS
ESC_QA4349AA	FV9067	SRR9203816;ILLUMINA;Paired;;SRX5975034;SRA	Livestock	Swine	Sus scrofa domesticus; stool	2006				Europe	Spain	Madrid	Madrid	Madrid		40.27	-3.44	Laboratorio de Referencia de Escherichia coli (LREC)	Escherichia coli								PRJNA546088	SRP200502		SAMN11936815	SRS4879709	2020-02-14	2020-02-07	ESC_QA4349AA	Assembled	775	125056	5096010	Escherichia coli / Shigella;97.37%	112	50123	4.1	ESC_IB6565AA_AS
ESC_QA4350AA	FV14441	SRR9203817;ILLUMINA;Paired;;SRX5975033;SRA	Livestock	Swine	Sus scrofa domesticus; stool	2010				Europe	Spain	Madrid	Madrid	Madrid		40.27	-3.44	Laboratorio de Referencia de Escherichia coli (LREC)	Escherichia coli								PRJNA546088	SRP200502		SAMN11936816	SRS4879708	2020-02-14	2020-02-07	ESC_QA4350AA	Assembled	271	229333	5463537	Escherichia coli / Shigella;94.23%	84	35490	4.1	ESC_IB6564AA_AS
ESC_QA4351AA	14983	SRR9203818;ILLUMINA;Paired;;SRX5975032;SRA	Livestock	Swine	Sus scrofa domesticus; stool	2010				Europe	Spain	Madrid	Madrid	Madrid		40.27	-3.44	Laboratorio de Referencia de Escherichia coli (LREC)	Escherichia coli								PRJNA546088	SRP200502		SAMN11936817	SRS4879707	2020-02-14	2020-02-07	ESC_QA4351AA	Assembled	636	235521	5076902	Escherichia coli / Shigella;98.07%	66	78588	4.1	ESC_IB6563AA_AS
ESC_QA4352AA	FV15156	SRR9203819;ILLUMINA;Paired;;SRX5975031;SRA	Livestock	Swine	Sus scrofa domesticus; stool	2010				Europe	Spain	Madrid	Madrid	Madrid		40.27	-3.44	Laboratorio de Referencia de Escherichia coli (LREC)	Escherichia coli								PRJNA546088	SRP200502		SAMN11936830	SRS4879706	2020-02-14	2020-02-07	ESC_QA4352AA	Assembled	326	276211	4986395	Escherichia coli / Shigella;95.75%	70	21706	4.1	ESC_IB6562AA_AS
ESC_QA4353AA	FV12310	SRR9203820;ILLUMINA;Paired;;SRX5975030;SRA	Livestock	Swine	Sus scrofa domesticus; stool	2009				Europe	Spain	Madrid	Madrid	Madrid		40.27	-3.44	Laboratorio de Referencia de Escherichia coli (LREC)	Escherichia coli								PRJNA546088	SRP200502		SAMN11936838	SRS4879705	2020-02-14	2020-02-07	ESC_QA4353AA	Assembled	379	141953	5347476	Escherichia coli / Shigella;94.81%	119	20734	4.1	ESC_IB6561AA_AS
ESC_QA4355AA	C187-6a	SRR9203822;ILLUMINA;Paired;;SRX5975028;SRA	Livestock	Swine	porcine meat	2012				Europe	Spain	Madrid	Madrid	Madrid		40.27	-3.44	Laboratorio de Referencia de Escherichia coli (LREC)	Escherichia coli								PRJNA546088	SRP200502		SAMN11937816	SRS4879702	2020-02-14	2020-02-07	ESC_QA4355AA	Assembled	325	203557	5427697	Escherichia coli / Shigella;92.3%	78	15074	4.1	ESC_IB6559AA_AS
ESC_QA4356AA	FV14984	SRR9203823;ILLUMINA;Paired;;SRX5975027;SRA	Livestock	Swine	Sus scrofa domesticus; stool	2010				Europe	Spain	Madrid	Madrid	Madrid		40.27	-3.44	Laboratorio de Referencia de Escherichia coli (LREC)	Escherichia coli								PRJNA546088	SRP200502		SAMN11937830	SRS4879703	2020-02-14	2020-02-07	ESC_QA4356AA	Assembled	431	319667	4918047	Escherichia coli / Shigella;94.44%	89	15734	4.1	ESC_IB6558AA_AS
ESC_QA6219AA	ST3001	traces-0OVYWcu;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia		Sevilla				University Hospital Virgen Macarena	Escherichia coli													2020-02-24	2020-02-24	ESC_QA6219AA	Assembled	37	375260	5240992	Escherichia coli / Shigella;92.31%	96	26057	4.1	ESC_JB0239AA_AS
ESC_QA6220AA	ST3002	traces-0VpMwOh;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2020-02-24	2020-02-24	ESC_QA6220AA	Assembled	35	276427	5181308	Escherichia coli / Shigella;95.31%	97	30360	4.1	ESC_JB0240AA_AS
ESC_QA6221AA	ST3008	traces-0evUwEh;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2020-02-24	2020-02-24	ESC_QA6221AA	Assembled	41	337127	5311619	Escherichia coli / Shigella;91.64%	91	32421	4.1	ESC_JB0241AA_AS
ESC_QA6222AA	ST3009	traces-0xzEJfC;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-15						2020-02-24	2020-02-24	ESC_QA6222AA	Assembled	59	233731	5209505	Escherichia coli / Shigella;96.63%	158	29248	4.1	ESC_JB0242AA_AS
ESC_QA6223AA	ST3010	traces-0OvxElN;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-15						2020-02-24	2020-02-24	ESC_QA6223AA	Assembled	49	291863	5243694	Escherichia coli / Shigella;96.7%	135	141274	4.1	ESC_JB0243AA_AS
ESC_QA6316AA	ST3014	traces-0BJEoaD;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2020-02-25	2020-02-25	ESC_QA6316AA	Assembled	70	191062	5121953	Escherichia coli / Shigella;97.67%	125	63161	4.1	ESC_JB0480AA_AS
ESC_QA6318AA	ST3017	traces-0YfgJdA;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2020-02-25	2020-02-25	ESC_QA6318AA	Assembled	45	200988	5192913	Escherichia coli / Shigella;98.95%	165	43631	4.1	ESC_JB0482AA_AS
ESC_QA6319AA	ST3021	traces-0tiiiYR;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-27						2020-02-25	2020-02-25	ESC_QA6319AA	Assembled	44	230048	5020419	Escherichia coli / Shigella;96.67%	82	22676	4.1	ESC_JB0483AA_AS
ESC_QA6320AA	ST3027	traces-0maXlHs;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-27						2020-02-25	2020-02-25	ESC_QA6320AA	Assembled	40	209480	4985274	Escherichia coli / Shigella;98.25%	77	35834	4.1	ESC_JB0484AA_AS
ESC_QA6321AA	ST3035	traces-0OMMqpN;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2020-02-25	2020-02-25	ESC_QA6321AA	Assembled	51	336291	5380760	Escherichia coli / Shigella;94.44%	118	182897	4.1	ESC_JB0485AA_AS
ESC_QA6322AA	ST3037	traces-0mgbamz;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2020-02-25	2020-02-25	ESC_QA6322AA	Assembled	63	237843	5255685	Escherichia coli / Shigella;96.0%	122	24098	4.1	ESC_JB0486AA_AS
ESC_QA6323AA	ST3117	traces-0MrHczZ;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2020-02-25	2020-02-25	ESC_QA6323AA	Assembled	62	312406	5367642	Escherichia coli / Shigella;97.17%	109	26594	4.1	ESC_JB0491AA_AS
ESC_QA6324AA	ST3122	traces-0pgrIqR;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2020-02-25	2020-02-25	ESC_QA6324AA	Assembled	61	188478	5082883	Escherichia coli / Shigella;98.59%	100	18663	4.1	ESC_JB0492AA_AS
ESC_QA6325AA	ST3388-1	traces-0QQttUL;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CMY-2						2020-02-25	2020-02-25	ESC_QA6325AA	Assembled	59	269886	5182931	Escherichia coli / Shigella;98.44%	91	16234	4.1	ESC_JB0501AA_AS
ESC_QA6399AA	ST3390	traces-0hsdIVj;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2020-02-26	2020-02-26	ESC_QA6399AA	Assembled	68	216213	5259967	Escherichia coli / Shigella;96.39%	112	79273	4.1	ESC_JB0679AA_AS
ESC_QA6400AA	ST3398	traces-0gzoyVy;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2020-02-26	2020-02-26	ESC_QA6400AA	Assembled	37	128494	5229975	Escherichia coli / Shigella;98.0%	129	69402	4.1	ESC_JB0680AA_AS
ESC_QA6401AA	ST3410	traces-0bljeHq;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2020-02-26	2020-02-26	ESC_QA6401AA	Assembled	82	203758	5249734	Escherichia coli / Shigella;96.35%	133	46527	4.1	ESC_JB0685AA_AS
ESC_QA6402AA	ST3420	traces-0iRZJHh;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-27						2020-02-26	2020-02-26	ESC_QA6402AA	Assembled	62	173944	5152093	Escherichia coli / Shigella;97.94%	154	28755	4.1	ESC_JB0686AA_AS
ESC_QA6403AA	ST3453	traces-0sIftUZ;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-27						2020-02-26	2020-02-26	ESC_QA6403AA	Assembled	55	209516	5066146	Escherichia coli / Shigella;97.3%	104	35717	4.1	ESC_JB0687AA_AS
ESC_QA6768AA	ST3386	traces-0Nuoktr;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2018				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-15 + CMY-2						2020-03-03	2020-03-03	ESC_QA6768AA	Assembled	39	293074	5200981	Escherichia coli / Shigella;94.37%	102	23001	4.1	ESC_JB2555AA_AS
ESC_RA2522AA	BES-199	SRR10230848;ILLUMINA;Paired;;SRX6950292;SRA	Companion Animal	Canine	Canis lupus familiaris; Cystocentesis Urine Sample	2014				Europe	Spain							chru besancon	Escherichia coli								PRJNA575837	SRP224340		SAMN12911921	SRS5478029	2020-05-01	2020-03-09	ESC_RA2522AA	Assembled	338	313370	5227302	Escherichia coli / Shigella;93.47%	74	17180	4.1	ESC_LB0838AA_AS
ESC_SA3981AA	Ec004	SRR12071755;ILLUMINA;Paired;;SRX8599371;SRA	Human	Human	Homo sapiens; gut	2015				Europe	Spain					40.4165001	-3.7025599	Hospital Ramon y Cajal	Escherichia coli								PRJNA641166	SRP268354		SAMN15344964	SRS6889904	2020-10-01	2020-07-29	ESC_SA3981AA	Assembled	315	274813	5075058	Escherichia coli / Shigella;97.4%	130	22497	4.1	ESC_NB6845AA_AS
ESC_SA3982AA	Ec003	SRR12071756;ILLUMINA;Paired;;SRX8599370;SRA	Human	Human	Homo sapiens; gut	2015				Europe	Spain					40.4165001	-3.7025599	Hospital Ramon y Cajal	Escherichia coli								PRJNA641166	SRP268354		SAMN15344963	SRS6889903	2020-10-01	2020-07-29	ESC_SA3982AA	Assembled	274	309403	5296923	Escherichia coli / Shigella;95.56%	164	85973	4.1	ESC_NB6844AA_AS
ESC_SA3989AA	Ec022	SRR12071785;ILLUMINA;Paired;;SRX8599341;SRA	Human	Human	Homo sapiens; gut	2015				Europe	Spain					40.4165001	-3.7025599	Hospital Ramon y Cajal	Escherichia coli								PRJNA641166	SRP268354		SAMN15344980	SRS6889874	2020-10-01	2020-07-29	ESC_SA3989AA	Assembled	337	191572	5034039	Escherichia coli / Shigella;95.58%	91	14343	4.1	ESC_NB6837AA_AS
ESC_SA3991AA	Ec020	SRR12071788;ILLUMINA;Paired;;SRX8599338;SRA	Human	Human	Homo sapiens; gut	2015				Europe	Spain					40.4165001	-3.7025599	Hospital Ramon y Cajal	Escherichia coli								PRJNA641166	SRP268354		SAMN15344978	SRS6889871	2020-10-01	2020-07-29	ESC_SA3991AA	Assembled	293	193119	5249268	Escherichia coli / Shigella;97.32%	117	30525	4.1	ESC_NB6835AA_AS
ESC_SA3994AA	Ec015	SRR12071791;ILLUMINA;Paired;;SRX8599335;SRA	Human	Human	Homo sapiens; gut	2015				Europe	Spain					40.4165001	-3.7025599	Hospital Ramon y Cajal	Escherichia coli								PRJNA641166	SRP268354		SAMN15344974	SRS6889868	2020-10-01	2020-07-29	ESC_SA3994AA	Assembled	300	308912	5205123	Escherichia coli / Shigella;96.3%	128	13452	4.1	ESC_NB6832AA_AS
ESC_SA3999AA	Ec008	SRR12071796;ILLUMINA;Paired;;SRX8599330;SRA	Human	Human	Homo sapiens; gut	2015				Europe	Spain					40.4165001	-3.7025599	Hospital Ramon y Cajal	Escherichia coli								PRJNA641166	SRP268354		SAMN15344968	SRS6889863	2020-10-01	2020-07-29	ESC_SA3999AA	Assembled	347	249388	5200439	Escherichia coli / Shigella;98.84%	131	14839	4.1	ESC_NB6827AA_AS
ESC_SA4337AA	O65	SRR11585254;ILLUMINA;Paired;;SRX8152687;SRA	Human	Human	Homo sapiens; Human gut	2014	7	9		Europe	Spain					40.4165001	-3.7025599	Hospital Ramon y Cajal	Escherichia coli								PRJNA626430	SRP257804		SAMN14640163	SRS6515277	2020-10-01	2020-07-29	ESC_SA4337AA	Assembled	306	319830	5124429	Escherichia coli / Shigella;95.24%	78	70282	4.1	ESC_NB6499AA_AS
ESC_SA4338AA	O44	SRR11585256;ILLUMINA;Paired;;SRX8152685;SRA	Human	Human	Homo sapiens; Human gut	2014	6	30		Europe	Spain					40.4165001	-3.7025599	Hospital Ramon y Cajal	Escherichia coli								PRJNA626430	SRP257804		SAMN14640162	SRS6515275	2020-10-01	2020-07-29	ESC_SA4338AA	Assembled	208	191572	5344904	Escherichia coli / Shigella;93.48%	183	56667	4.1	ESC_NB6498AA_AS
ESC_SA4344AA	M66	SRR11585262;ILLUMINA;Paired;;SRX8152679;SRA	Human	Human	Homo sapiens; Human gut	2014	2	24		Europe	Spain					40.4165001	-3.7025599	Hospital Ramon y Cajal	Escherichia coli								PRJNA626430	SRP257804		SAMN14640156	SRS6515269	2020-10-01	2020-07-29	ESC_SA4344AA	Assembled	266	533314	5175032	Escherichia coli / Shigella;93.44%	97	28051	4.1	ESC_NB6492AA_AS
ESC_SA5765AA	LREC_190	SRR9887836;ILLUMINA;Paired;;SRX6640292;SRA	Poultry	Poultry	chicken	2016				Europe	Spain					40.27	-3.44	Universidade de Santiago de Compostela	Escherichia coli								PRJNA558228	SRP217108		SAMN12430127	SRS5197384	2020-10-01	2020-08-01	ESC_SA5765AA	Assembled	435	236061	5217424	Escherichia coli / Shigella;96.61%	83	20086	4.1	ESC_NB5149AA_AS
ESC_SA5767AA	LREC_188	SRR9887838;ILLUMINA;Paired;;SRX6640290;SRA	Poultry	Poultry	chicken	2016				Europe	Spain					40.27	-3.44	Universidade de Santiago de Compostela	Escherichia coli								PRJNA558228	SRP217108		SAMN12430125	SRS5197382	2020-10-01	2020-08-01	ESC_SA5767AA	Assembled	400	236061	5295678	Escherichia coli / Shigella;95.52%	90	24211	4.1	ESC_NB5147AA_AS
ESC_SA5769AA	LREC_225	SRR9887840;ILLUMINA;Paired;;SRX6640288;SRA	Poultry	Poultry	turkey	2017				Europe	Spain					40.27	-3.44	Universidade de Santiago de Compostela	Escherichia coli								PRJNA558228	SRP217108		SAMN12430162	SRS5197380	2020-10-01	2020-08-01	ESC_SA5769AA	Assembled	325	205669	5152895	Escherichia coli / Shigella;93.74%	86	29815	4.1	ESC_NB5145AA_AS
ESC_SA5777AA	LREC_199	SRR9887848;ILLUMINA;Paired;;SRX6640280;SRA	Poultry	Poultry	chicken	2017				Europe	Spain					40.27	-3.44	Universidade de Santiago de Compostela	Escherichia coli								PRJNA558228	SRP217108		SAMN12430136	SRS5197372	2020-10-01	2020-08-01	ESC_SA5777AA	Assembled	514	229881	5288693	Escherichia coli / Shigella;100.0%	87	31203	4.1	ESC_NB5137AA_AS
ESC_TA8465AA	C1-5	traces-0ywSIsj;ILLUMINA;Paired;;NA;Uploaded	Wild Animal	Avian	Stork	2020				Europe	Spain							University Hospital Virgen Macarena	Escherichia coli													2021-01-10	2021-01-10	ESC_TA8465AA	Assembled	46	197825	5318263	Escherichia coli / Shigella;98.76%	127	32117	4.1	ESC_UB2389AA_AS
ESC_TA8467AA	C2-6	traces-0LBfdZw;ILLUMINA;Paired;;NA;Uploaded	Wild Animal	Avian	Stork	2020				Europe	Spain							University Hospital Virgen Macarena	Escherichia coli				Non Pathogen									2021-01-10	2021-01-10	ESC_TA8467AA	Assembled	67	191062	5204330	Escherichia coli / Shigella;95.71%	106	13939	4.1	ESC_UB2391AA_AS
ESC_TA8469AA	C5-5	traces-0ljbdmL;ILLUMINA;Paired;;NA;Uploaded	Wild Animal	Avian	Stork	2020				Europe	Spain							University Hospital Virgen Macarena	Escherichia coli				Non Pathogen									2021-01-10	2021-01-10	ESC_TA8469AA	Assembled	50	191062	5204047	Escherichia coli / Shigella;98.63%	112	15873	4.1	ESC_UB2393AA_AS
ESC_TA9084AA	ST3045	traces-0mhyktj;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli							CTX-M-27						2021-01-15	2021-01-15	ESC_TA9084AA	Assembled	39	88458	5092505	Escherichia coli / Shigella;100.0%	187	22881	4.1	ESC_UB3254AA_AS
ESC_UA1853AA	ST3386-2	traces-0olHtKx;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Surveillance	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-02-03	2021-02-03	ESC_UA1853AA	Assembled	21	235608	5184234	Escherichia coli / Shigella;100.0%	78	29020	4.1	ESC_UB6551AA_AS
ESC_UA5758AA	SAMEA5934616	ERR3555816;ILLUMINA;Paired;550;ERX3558510;SRA,ERR3550078;OXFORD_NANOPORE;Single;;ERX3556682;SRA	Environment	Water/River	waste water treatment plant; water tank; water	2013	7	31		Europe	Spain	Catalonia	Barcelona			41.312486	2.12634	UNIVERSIDAD COMPLUTENSE DE MADRID	Escherichia coli								PRJEB34557	ERP117481		SAMEA5934616	ERS3723092	2021-03-20	2021-03-15	ESC_UA5758AA	Assembled	236	222424	5650312	Escherichia coli / Shigella;91.66%	141	130095	4.1	ESC_VB2517AA_AS
ESC_VA4386AA	ST3059	traces-0LlMFkL;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4386AA	Assembled	71	336290	5265417	Escherichia coli / Shigella;92.42%	99	29293	4.1	ESC_WB5256AA_AS
ESC_VA4387AA	ST3064	traces-0SleDqh;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lornea López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4387AA	Assembled	37	209795	5295556	Escherichia coli / Shigella;97.87%	148	102117	4.1	ESC_WB5257AA_AS
ESC_VA4388AA	ST3098	traces-0mbmxAM;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4388AA	Assembled	64	336291	5379389	Escherichia coli / Shigella;97.1%	109	225252	4.1	ESC_WB5258AA_AS
ESC_VA4389AA	ST3103	traces-0EZfwAF;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4389AA	Assembled	22	268070	5368940	Escherichia coli / Shigella;93.54%	164	57726	4.1	ESC_WB5259AA_AS
ESC_VA4390AA	ST3419	traces-0VZCFSP;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4390AA	Assembled	39	191062	5236559	Escherichia coli / Shigella;97.73%	128	47217	4.1	ESC_WB5260AA_AS
ESC_VA4391AA	ST3080	traces-0BnvcWM;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli							CTX-M-15						2021-05-18	2021-05-18	ESC_VA4391AA	Assembled	31	209795	5299697	Escherichia coli / Shigella;95.19%	156	54280	4.1	ESC_WB5261AA_AS
ESC_VA4392AA	ST3134	traces-0XGiobL;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4392AA	Assembled	40	207586	5371429	Escherichia coli / Shigella;96.51%	128	37416	4.1	ESC_WB5262AA_AS
