Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_TA6413AA	21314773	SRR11308085;ILLUMINA;Paired;;SRX7913089;SRA	Food	Dairy	Holstein Friesians; Dairy milk	2008	6	22		North America	Canada	Ontario						McGill University	Escherichia coli								PRJNA612640	SRP252828		SAMN14379638	SRS6319997	2021-01-01	2020-12-16	ESC_TA6413AA	Assembled	94	119703	4629282	Escherichia coli / Shigella;98.66%	94	10845	4.1	ESC_UB0538AA_AS
ESC_TA6414AA	21314933	SRR11308086;ILLUMINA;Paired;;SRX7913088;SRA	Food	Dairy	Holstein Friesians; Dairy milk	2008	6	20		North America	Canada	Ontario						McGill University	Escherichia coli								PRJNA612640	SRP252828		SAMN14379637	SRS6319996	2021-01-01	2020-12-16	ESC_TA6414AA	Assembled	56	149487	4812222	Escherichia coli / Shigella;97.29%	107	112838	4.1	ESC_UB0537AA_AS
ESC_VA1120AA	Dairy feces	SRR14053689;ILLUMINA;Paired;;SRX10429602;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	10	31		North America	Canada	Quebec				45.7	-72.7	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN18446475	SRS8557922	2021-05-01	2021-04-06	ESC_VA1120AA	Assembled	73	119275	5235677	Escherichia coli / Shigella;93.38%	214	34148	4.1	ESC_WB0519AA_AS
ESC_VA1125AA	Dairy feces using a selective protocol for ESBL/AmpC	SRR14053694;ILLUMINA;Paired;;SRX10429597;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	11	15		North America	Canada	Quebec				45.9	-72.4	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN18446470	SRS8557917	2021-05-01	2021-04-06	ESC_VA1125AA	Assembled	43	81839	4739591	Escherichia coli / Shigella;95.36%	167	41021	4.1	ESC_WB0514AA_AS
ESC_VA1126AA	Dairy feces using a selective protocol for ESBL/AmpC	SRR14053695;ILLUMINA;Paired;;SRX10429596;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	5	31		North America	Canada	Quebec				45.8	-72.7	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN18446469	SRS8557916	2021-05-01	2021-04-06	ESC_VA1126AA	Assembled	32	48508	5140669	Escherichia coli / Shigella;93.98%	255	42426	4.1	ESC_WB0513AA_AS
ESC_VA1129AA	Dairy feces	SRR14053698;ILLUMINA;Paired;;SRX10429593;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	10	17		North America	Canada	Quebec				45.1	-73.3	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN18446480	SRS8557914	2021-05-01	2021-04-06	ESC_VA1129AA	Assembled	42	137714	5185801	Escherichia coli / Shigella;99.12%	158	23687	4.1	ESC_WB0510AA_AS
ESC_VA7554AA	JB305_spectinomycin	SRR14828603;ILLUMINA;Paired;;SRX11158094;SRA				2020	6	1		North America	Canada	Quebec						Universite de Montreal	Escherichia coli								PRJNA738450	SRP324277		SAMN19728942	SRS9219536	2021-06-17	2021-06-16	ESC_VA7554AA	Assembled	1755	132708	4557240	Escherichia coli / Shigella;100.0%	91	12269	4.1	ESC_XB0807AA_AS
ESC_VA7555AA	JB305	SRR14828604;ILLUMINA;Paired;;SRX11158093;SRA				2020	6	1		North America	Canada	Quebec						Universite de Montreal	Escherichia coli								PRJNA738450	SRP324277		SAMN19728941	SRS9219535	2021-06-17	2021-06-16	ESC_VA7555AA	Assembled	1667	132708	4558162	Escherichia coli / Shigella;98.65%	94	13032	4.1	ESC_XB0806AA_AS
ESC_WA8337AA	W26.1	SRR15410241;ILLUMINA;Paired;;SRX11712400;SRA	Livestock	Equine	horse; feces	2017	10	1		North America	Canada	Ontario				50.69	-86.05	Ministry of Health, National Public Health Laboratory	Escherichia coli								PRJNA612199	SRP331948		SAMN14364909	SRS9743164	2021-10-01	2021-08-11	ESC_WA8337AA	Assembled	152	135273	4926556	Escherichia coli / Shigella;84.98%	116	31713	4.1	ESC_AC0933AA_AS
ESC_WA8338AA	W113.1	SRR15410242;ILLUMINA;Paired;;SRX11712399;SRA	Livestock	Equine	horse; feces	2017	10	1		North America	Canada	Ontario				50.69	-86.05	Ministry of Health, National Public Health Laboratory	Escherichia coli								PRJNA612199	SRP331948		SAMN14364919	SRS9743163	2021-10-01	2021-08-11	ESC_WA8338AA	Assembled	161	95781	4980929	Escherichia coli / Shigella;92.48%	123	30578	4.1	ESC_AC0932AA_AS
ESC_WA8339AA	W109.1	SRR15410243;ILLUMINA;Paired;;SRX11712398;SRA	Livestock	Equine	horse; feces	2017	10	1		North America	Canada	Ontario				50.69	-86.05	Ministry of Health, National Public Health Laboratory	Escherichia coli								PRJNA612199	SRP331948		SAMN14364917	SRS9743162	2021-10-01	2021-08-11	ESC_WA8339AA	Assembled	165	210411	4931349	Escherichia coli / Shigella;97.19%	97	23945	4.1	ESC_AC0931AA_AS
ESC_WA8340AA	W6.1	SRR15410244;ILLUMINA;Paired;;SRX11712397;SRA	Livestock	Equine	horse; feces	2017	10	1		North America	Canada	Ontario				50.69	-86.05	Ministry of Health, National Public Health Laboratory	Escherichia coli								PRJNA612199	SRP331948		SAMN14364908	SRS9743161	2021-10-01	2021-08-11	ESC_WA8340AA	Assembled	162	133309	4921299	Escherichia coli / Shigella;85.18%	111	25845	4.1	ESC_AC0930AA_AS
ESC_XA6546AA	0H04	SRR14347953;ILLUMINA;Paired;;SRX10701800;SRA	Food	Unspecified Meat	meat_26	2014				North America	Canada	Alberta						Agriculture & Agri-Food Canada	Escherichia coli								PRJNA716667	SRP316763		SAMN18823996	SRS8791719	2021-12-01	2021-10-08	ESC_XA6546AA	Assembled	319	190961	4796950	Escherichia coli / Shigella;96.5%	79	11074	4.1	ESC_AC6688AA_AS
ESC_XA6559AA	AH06	SRR14347967;ILLUMINA;Paired;;SRX10701786;SRA	Food	Unspecified Meat	meat_31	2013				North America	Canada	Alberta						Agriculture & Agri-Food Canada	Escherichia coli								PRJNA716667	SRP316763		SAMN18824001	SRS8791705	2021-12-01	2021-10-08	ESC_XA6559AA	Assembled	262	149881	4926961	Escherichia coli / Shigella;97.18%	90	11239	4.1	ESC_AC6675AA_AS
ESC_AB3205AA	ECOL-21-VL-ON-ON-0029	SRR19981245;ILLUMINA;Paired;;SRX16023396;SRA	Companion Animal	Canine	Canis lupus familiaris; Wound (Canis lupus familiaris)	2021	8				Canada	Ontario						University of Guelph	Escherichia coli								PRJNA503851	SRP265469		SAMN29503070	SRS13703616	2022-07-16	2022-07-05	ESC_AB3205AA	Assembled	172	127830	4971438	Escherichia coli / Shigella;91.07%	135	89360	4.1	ESC_EC2000AA_AS
ESC_AB3220AA	ECOL-21-VL-ON-BC-0007	SRR19981260;ILLUMINA;Paired;;SRX16023381;SRA	Companion Animal	Canine	Canis lupus familiaris; Spleen (Canis lupus familiaris)	2021	7				Canada	British Columbia						University of Guelph	Escherichia coli								PRJNA503851	SRP265469		SAMN29503083	SRS13703601	2022-07-16	2022-07-05	ESC_AB3220AA	Assembled	131	122818	4778915	Escherichia coli / Shigella;98.65%	95	22318	4.1	ESC_EC2015AA_AS
ESC_AB6601AA	J147	ERR8651244;ILLUMINA;Paired;;ERX8317273;SRA	Environment	Water/River	wastewater	2014					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943871	ERS10542659	2022-08-07	2022-07-29	ESC_AB6601AA	Assembled	387	116750	5004615	Escherichia coli / Shigella;94.79%	224	71367	4.1	ESC_EC6216AA_AS
ESC_AB6621AA	J106	ERR8651216;ILLUMINA;Paired;;ERX8317245;SRA	Livestock	Bovine	Bos taurus; cattle	2016					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943843	ERS10542631	2022-08-07	2022-07-29	ESC_AB6621AA	Assembled	375	118030	4929527	Escherichia coli / Shigella;90.64%	133	19034	4.1	ESC_EC6236AA_AS
ESC_AB6628AA	J099	ERR8651209;ILLUMINA;Paired;;ERX8317238;SRA	Livestock	Bovine	Bos taurus; cattle	2014					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943836	ERS10542624	2022-08-07	2022-07-29	ESC_AB6628AA	Assembled	83	211076	4741142	Escherichia coli / Shigella;92.87%	75	11351	4.1	ESC_EC6243AA_AS
ESC_AB6679AA	J048	ERR8651158;ILLUMINA;Paired;;ERX8317187;SRA	Poultry	Poultry	Gallus gallus domesticus; chicken	2011					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943785	ERS10542573	2022-08-07	2022-07-29	ESC_AB6679AA	Assembled	303	146148	4864818	Escherichia coli / Shigella;85.42%	123	68583	4.1	ESC_EC6304AA_AS
ESC_AB6733AA	N17-03399	ERR8651101;ILLUMINA;Paired;;ERX8317130;SRA	Poultry	Poultry	Gallus gallus domesticus; chicken	2016					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943728	ERS10542516	2022-08-07	2022-07-29	ESC_AB6733AA	Assembled	120	101425	5220627	Escherichia coli / Shigella;93.71%	133	26292	4.1	ESC_EC6358AA_AS
ESC_AB6743AA	N17-03389	ERR8651091;ILLUMINA;Paired;;ERX8317120;SRA	Poultry	Poultry	Gallus gallus domesticus; chicken	2017					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943718	ERS10542506	2022-08-07	2022-07-29	ESC_AB6743AA	Assembled	117	88520	5276509	Escherichia coli / Shigella;97.2%	209	41156	4.1	ESC_EC6368AA_AS
ESC_AB6750AA	N17-03382	ERR8651084;ILLUMINA;Paired;;ERX8317113;SRA	Poultry	Poultry	Gallus gallus domesticus; chicken	2017					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943711	ERS10542499	2022-08-07	2022-07-29	ESC_AB6750AA	Assembled	202	128576	5053502	Escherichia coli / Shigella;97.15%	142	17785	4.1	ESC_EC6375AA_AS
ESC_AB6767AA	N17-03362	ERR8651067;ILLUMINA;Paired;;ERX8317096;SRA	Poultry	Poultry	Gallus gallus domesticus; chicken	2016					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943694	ERS10542482	2022-08-07	2022-07-29	ESC_AB6767AA	Assembled	237	120719	5111997	Escherichia coli / Shigella;92.67%	131	25131	4.1	ESC_EC6392AA_AS
ESC_AB6768AA	N17-03361	ERR8651066;ILLUMINA;Paired;;ERX8317095;SRA	Poultry	Poultry	Gallus gallus domesticus; chicken	2016					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943693	ERS10542481	2022-08-07	2022-07-29	ESC_AB6768AA	Assembled	137	97688	5163822	Escherichia coli / Shigella;92.1%	151	20901	4.1	ESC_EC6393AA_AS
ESC_AB6785AA	N17-03344	ERR8651049;ILLUMINA;Paired;;ERX8317078;SRA	Poultry	Poultry	Gallus gallus domesticus; chicken	2016					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943676	ERS10542464	2022-08-07	2022-07-29	ESC_AB6785AA	Assembled	183	133333	5425624	Escherichia coli / Shigella;95.01%	135	17872	4.1	ESC_EC6410AA_AS
ESC_AB6796AA	N17-03333	ERR8651038;ILLUMINA;Paired;;ERX8317067;SRA	Poultry	Poultry	Gallus gallus domesticus; chicken	2014					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943665	ERS10542453	2022-08-07	2022-07-29	ESC_AB6796AA	Assembled	86	131643	5153655	Escherichia coli / Shigella;94.74%	123	13915	4.1	ESC_EC6421AA_AS
ESC_AB6800AA	N17-03329	ERR8651034;ILLUMINA;Paired;;ERX8317063;SRA	Livestock	Swine	Sus scrofa; pig	2016					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943661	ERS10542449	2022-08-07	2022-07-29	ESC_AB6800AA	Assembled	120	67238	5153019	Escherichia coli / Shigella;96.71%	244	39167	4.1	ESC_EC6425AA_AS
ESC_AB6826AA	N17-03303	ERR8651008;ILLUMINA;Paired;;ERX8317037;SRA	Food	ND/Others	Gallus gallus domesticus; Food (meat)	2016					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943635	ERS10542423	2022-08-07	2022-07-29	ESC_AB6826AA	Assembled	120	107777	5102860	Escherichia coli / Shigella;98.29%	164	17513	4.1	ESC_EC6451AA_AS
ESC_AB6969AA	N16-02321	ERR8650850;ILLUMINA;Paired;;ERX8316879;SRA	Human	Human	Homo sapiens; human	2014					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943477	ERS10542265	2022-08-07	2022-07-29	ESC_AB6969AA	Assembled	111	274887	4705899	Escherichia coli / Shigella;89.35%	62	9878	4.1	ESC_EC6594AA_AS
ESC_AB7028AA	N16-02187	ERR8650789;ILLUMINA;Paired;;ERX8316818;SRA	Human	Human	Homo sapiens; human	2015					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943416	ERS10542204	2022-08-07	2022-07-29	ESC_AB7028AA	Assembled	149	147694	4807486	Escherichia coli / Shigella;92.86%	113	16805	4.1	ESC_EC6653AA_AS
ESC_AB7103AA	N16-01958	ERR8650712;ILLUMINA;Paired;;ERX8316741;SRA	Human	Human	Homo sapiens; human	2012					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943339	ERS10542127	2022-08-07	2022-07-29	ESC_AB7103AA	Assembled	205	126232	4678695	Escherichia coli / Shigella;97.73%	118	17392	4.1	ESC_EC6728AA_AS
ESC_AB7174AA	N16-01847	ERR8650641;ILLUMINA;Paired;;ERX8316670;SRA	Human	Human	Homo sapiens; human	2008					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943268	ERS10542056	2022-08-07	2022-07-29	ESC_AB7174AA	Assembled	156	62288	4875109	Escherichia coli / Shigella;97.17%	217	32603	4.1	ESC_EC6799AA_AS
ESC_AB7214AA	N16-00876	ERR8650601;ILLUMINA;Paired;;ERX8316630;SRA	Food	ND/Others	Gallus gallus domesticus; Food (meat)	2014					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943228	ERS10542016	2022-08-07	2022-07-29	ESC_AB7214AA	Assembled	165	124556	5052690	Escherichia coli / Shigella;94.68%	132	28722	4.1	ESC_EC6839AA_AS
ESC_AB7219AA	N16-00869	ERR8650596;ILLUMINA;Paired;;ERX8316625;SRA	Poultry	Poultry	Gallus gallus domesticus; chicken	2013					Canada							Quadram Institute Bioscience	Escherichia coli								PRJEB50837	ERP135445		SAMEA12943223	ERS10542011	2022-08-07	2022-07-29	ESC_AB7219AA	Assembled	122	97402	4854346	Escherichia coli / Shigella;97.34%	153	23551	4.1	ESC_EC6844AA_AS
ESC_AB7879AA	24A19CPO012	SRR20994889;ILLUMINA;Paired;;SRX17011637;SRA	Human	Human	Homo sapiens	2019					Canada							National Microbiology Laboratory	Escherichia coli								PRJNA855907	SRP390174		SAMN29503602	SRS14596753	2022-08-10	2022-08-09	ESC_AB7879AA	Assembled	191	213660	4653114	Escherichia coli / Shigella;91.67%	80	120626	4.1	ESC_EC7458AA_AS
ESC_AB7912AA	41A20CPO039B	SRR20994967;ILLUMINA;Paired;;SRX17011559;SRA	Human	Human	Homo sapiens	2020					Canada							National Microbiology Laboratory	Escherichia coli								PRJNA855907	SRP390174		SAMN29503835	SRS14596675	2022-08-10	2022-08-09	ESC_AB7912AA	Assembled	110	86369	5464029	Escherichia coli / Shigella;97.08%	247	81916	4.1	ESC_EC7491AA_AS
ESC_AB7964AA	31A19CPO001	SRR20994647;ILLUMINA;Paired;;SRX17011410;SRA	Human	Human	Homo sapiens	2019					Canada							National Microbiology Laboratory	Escherichia coli								PRJNA855907	SRP390174		SAMN29503678	SRS14596526	2022-08-10	2022-08-09	ESC_AB7964AA	Assembled	223	151836	5079874	Escherichia coli / Shigella;90.43%	128	18452	4.1	ESC_EC7543AA_AS
ESC_AB8488AA	10	SRR21096736;ILLUMINA;Paired;;SRX17110615;SRA	Human	Human	Homo sapiens; human	2014	7				Canada	Manitoba						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524778	SRS14685601	2022-08-17	2022-08-17	ESC_AB8488AA	Assembled	89	119390	5710678	Escherichia coli / Shigella;92.27%	237	78791	4.1	ESC_EC8095AA_AS
ESC_AB8511AA	10	SRR21096759;ILLUMINA;Paired;;SRX17110592;SRA	Poultry	Poultry	chicken	2015	7				Canada	Ontario						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524950	SRS14685579	2022-08-17	2022-08-17	ESC_AB8511AA	Assembled	96	98585	5355487	Escherichia coli / Shigella;97.02%	167	24451	4.1	ESC_EC8118AA_AS
ESC_AB8530AA	10	SRR21096778;ILLUMINA;Paired;;SRX17110573;SRA	Poultry	Poultry	chicken	2017	7				Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524675	SRS14685560	2022-08-17	2022-08-17	ESC_AB8530AA	Assembled	109	115678	5340557	Escherichia coli / Shigella;95.37%	177	45333	4.1	ESC_EC8137AA_AS
ESC_AB8552AA	10	SRR21096800;ILLUMINA;Paired;;SRX17110551;SRA	Poultry	Poultry	chicken	2017	7				Canada	British Columbia						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524662	SRS14685538	2022-08-17	2022-08-17	ESC_AB8552AA	Assembled	145	118863	5184595	Escherichia coli / Shigella;98.35%	177	78521	4.1	ESC_EC8159AA_AS
ESC_AB8556AA	10	SRR21096804;ILLUMINA;Paired;;SRX17110547;SRA	Poultry	Poultry	chicken	2014	7				Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524911	SRS14685534	2022-08-17	2022-08-17	ESC_AB8556AA	Assembled	105	130222	4931277	Escherichia coli / Shigella;95.47%	140	29473	4.1	ESC_EC8163AA_AS
ESC_AB8607AA	10	SRR21096855;ILLUMINA;Paired;;SRX17110496;SRA	Human	Human	Homo sapiens; human	2016	7				Canada	Ontario						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524850	SRS14685483	2022-08-17	2022-08-17	ESC_AB8607AA	Assembled	67	138718	5112427	Escherichia coli / Shigella;96.24%	133	17435	4.1	ESC_EC8214AA_AS
ESC_AB8625AA	10	SRR21096873;ILLUMINA;Paired;;SRX17110478;SRA	Poultry	Poultry	chicken	2015	7				Canada	Alberta						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27525011	SRS14685465	2022-08-17	2022-08-17	ESC_AB8625AA	Assembled	101	146668	4716966	Escherichia coli / Shigella;96.34%	109	13300	4.1	ESC_EC8232AA_AS
ESC_AB8643AA	10	SRR21096891;ILLUMINA;Paired;;SRX17110460;SRA	Poultry	Poultry	chicken	2016	7				Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27525027	SRS14685447	2022-08-17	2022-08-17	ESC_AB8643AA	Assembled	128	147501	4764008	Escherichia coli / Shigella;98.63%	89	14001	4.1	ESC_EC8250AA_AS
ESC_AB8684AA	10	SRR21096932;ILLUMINA;Paired;;SRX17110419;SRA	Poultry	Poultry	chicken	2015	7				Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27525006	SRS14685406	2022-08-17	2022-08-17	ESC_AB8684AA	Assembled	131	134999	4823101	Escherichia coli / Shigella;98.67%	95	14345	4.1	ESC_EC8291AA_AS
ESC_AB8692AA	10	SRR21096940;ILLUMINA;Paired;;SRX17110411;SRA	Human	Human	Homo sapiens; human	2014	7				Canada	Manitoba						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524779	SRS14685398	2022-08-17	2022-08-17	ESC_AB8692AA	Assembled	84	119286	5717165	Escherichia coli / Shigella;94.05%	243	87216	4.1	ESC_EC8300AA_AS
ESC_AB8693AA	10	SRR21096941;ILLUMINA;Paired;;SRX17110410;SRA	Poultry	Poultry	chicken	2016	7				Canada	Alberta						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524975	SRS14685397	2022-08-17	2022-08-17	ESC_AB8693AA	Assembled	88	111591	5295866	Escherichia coli / Shigella;87.1%	155	35808	4.1	ESC_EC8301AA_AS
ESC_AB8711AA	10	SRR21096959;ILLUMINA;Paired;;SRX17110392;SRA	Poultry	Poultry	chicken	2017	7				Canada	British Columbia						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524693	SRS14685379	2022-08-17	2022-08-17	ESC_AB8711AA	Assembled	118	119990	4999041	Escherichia coli / Shigella;98.88%	118	23963	4.1	ESC_EC8319AA_AS
ESC_AB8719AA	10	SRR21096967;ILLUMINA;Paired;;SRX17110384;SRA	Poultry	Poultry	chicken	2016	7				Canada							National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524994	SRS14685371	2022-08-17	2022-08-17	ESC_AB8719AA	Assembled	100	92748	5181316	Escherichia coli / Shigella;91.39%	139	23965	4.1	ESC_EC8327AA_AS
ESC_AB8732AA	10	SRR21096980;ILLUMINA;Paired;;SRX17110371;SRA	Poultry	Poultry	chicken	2014	7				Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524980	SRS14685358	2022-08-17	2022-08-17	ESC_AB8732AA	Assembled	61	81956	5408433	Escherichia coli / Shigella;99.43%	197	83167	4.1	ESC_EC8340AA_AS
ESC_AB8754AA	10	SRR21097002;ILLUMINA;Paired;;SRX17110349;SRA	Poultry	Poultry	chicken	2017	7				Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524744	SRS14685336	2022-08-17	2022-08-17	ESC_AB8754AA	Assembled	179	104969	5228208	Escherichia coli / Shigella;94.43%	158	51786	4.1	ESC_EC8362AA_AS
ESC_AB8763AA	10	SRR21097011;ILLUMINA;Paired;;SRX17110340;SRA	Poultry	Poultry	chicken	2015	7				Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27525015	SRS14685327	2022-08-17	2022-08-17	ESC_AB8763AA	Assembled	104	109048	5198927	Escherichia coli / Shigella;97.44%	152	31182	4.1	ESC_EC8371AA_AS
ESC_AB8769AA	10	SRR21097017;ILLUMINA;Paired;;SRX17110334;SRA	Poultry	Poultry	chicken	2016	7				Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27524960	SRS14685321	2022-08-17	2022-08-17	ESC_AB8769AA	Assembled	163	188936	5127762	Escherichia coli / Shigella;98.51%	97	12325	4.1	ESC_EC8377AA_AS
ESC_AB8808AA	10	SRR21096642;ILLUMINA;Paired;;SRX17110295;SRA	Poultry	Poultry	chicken	2016	7				Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27525023	SRS14685282	2022-08-17	2022-08-17	ESC_AB8808AA	Assembled	85	109376	5277179	Escherichia coli / Shigella;99.27%	178	19503	4.1	ESC_EC8416AA_AS
ESC_AB8825AA	10	SRR21096659;ILLUMINA;Paired;;SRX17110278;SRA	Poultry	Poultry	chicken	2015	7				Canada	British Columbia						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27525012	SRS14685265	2022-08-17	2022-08-17	ESC_AB8825AA	Assembled	100	99605	5535447	Escherichia coli / Shigella;96.85%	246	79397	4.1	ESC_EC8433AA_AS
ESC_AB8836AA	10	SRR21096670;ILLUMINA;Paired;;SRX17110267;SRA	Poultry	Poultry	chicken	2015	7				Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA756559	SRP378977		SAMN27525020	SRS14685254	2022-08-17	2022-08-17	ESC_AB8836AA	Assembled	124	179296	5095631	Escherichia coli / Shigella;100.0%	88	17687	4.1	ESC_EC8444AA_AS
ESC_CB0671AA	AAFC-MD-4821	SRR22013196;ILLUMINA;Paired;;SRX17995336;SRA	Poultry	Poultry	Poultry					North America	Canada							Agriculture and Agri-Food Canada	Escherichia coli								PRJNA892652	SRP404030		SAMN31393926	SRS15506533	2022-10-23	2022-10-22	ESC_CB0671AA	Assembled	143	129461	4847250	Escherichia coli / Shigella;97.75%	115	17452	4.1	ESC_GC2432AA_AS
ESC_CB9432AA	EC_E5L_1_E_CuP_CeP	SRR22784503;ILLUMINA;Paired;;SRX18744375;SRA,SRR22784694;OXFORD_NANOPORE;Single;;SRX18744750;SRA,SRR22896184;ILLUMINA;Paired;;SRX18854008;SRA,SRR22896183;OXFORD_NANOPORE;Single;;SRX18854009;SRA	Environment	Animal-related	Barn Environment	2021	10	3		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247504	SRS16179645	2022-12-19	2022-12-16	ESC_CB9432AA	Assembled	1092	118559	5081225	Escherichia coli / Shigella;98.11%	161	1367	5	ESC_HC2704AA_AS
ESC_CB9435AA	EC_E9DI_2_E_CuN_CeN	SRR22784698;OXFORD_NANOPORE;Single;;SRX18744746;SRA,SRR22896253;ILLUMINA;Paired;;SRX18853939;SRA,SRR22896252;OXFORD_NANOPORE;Single;;SRX18853940;SRA,SRR22784699;ILLUMINA;Paired;;SRX18744745;SRA	Environment	Animal-related	Barn Environment	2021	3	25		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247417	SRS16179822	2022-12-19	2022-12-16	ESC_CB9435AA	Assembled	1509	67554	5279091	Escherichia coli / Shigella;97.3%	266	2369	5	ESC_HC2707AA_AS
ESC_CB9436AA	EC_E11BF_1_E_CuP_CeP	SRR22784701;ILLUMINA;Paired;;SRX18744743;SRA,SRR22784700;OXFORD_NANOPORE;Single;;SRX18744744;SRA,SRR22896255;ILLUMINA;Paired;;SRX18853937;SRA,SRR22896254;OXFORD_NANOPORE;Single;;SRX18853938;SRA	Environment	Animal-related	Barn Environment	2021	4	29		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247416	SRS16179821	2022-12-19	2022-12-16	ESC_CB9436AA	Assembled	262	77044	5128020	Escherichia coli / Shigella;95.43%	244	2702	5	ESC_HC2708AA_AS
ESC_CB9439AA	EC_7578_3S1_D_CuP_CeP	SRR22896260;ILLUMINA;Paired;;SRX18853932;SRA,SRR22896259;OXFORD_NANOPORE;Single;;SRX18853933;SRA,SRR22784705;OXFORD_NANOPORE;Single;;SRX18744739;SRA,SRR22784706;ILLUMINA;Paired;;SRX18744738;SRA	Aquatic Animal	Fish	Diseased Organ	2020	3	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247414	SRS16179819	2022-12-19	2022-12-16	ESC_CB9439AA	Assembled	844	77961	5104779	Escherichia coli / Shigella;96.11%	247	3248	5	ESC_HC2711AA_AS
