Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_UA0006AA	ST-15-1	SRR13556189;ILLUMINA;Paired;;SRX9954475;SRA	Environment	Water/River	septic tank	2017	7	15		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598125	SRS8129499	2021-01-27	2021-01-26	ESC_UA0006AA	Assembled	103	119570	4721621	Escherichia coli / Shigella;94.95%	104	18116	4.1	ESC_UB4569AA_AS
ESC_UA0007AA	ST-58-7	SRR13558081;ILLUMINA;Paired;;SRX9956370;SRA	Environment	Water/River	septic tank	2017	9	9		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598133	SRS8131126	2021-01-27	2021-01-27	ESC_UA0007AA	Assembled	60	68988	5099056	Escherichia coli / Shigella;99.49%	260	70253	4.1	ESC_UB4596AA_AS
ESC_UA0008AA	ST-56-29	SRR13558082;ILLUMINA;Paired;;SRX9956369;SRA	Environment	Water/River	septic tank	2017	9	9		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598132	SRS8131125	2021-01-27	2021-01-27	ESC_UA0008AA	Assembled	94	203662	4849121	Escherichia coli / Shigella;92.85%	109	11059	4.1	ESC_UB4595AA_AS
ESC_UA0009AA	ST-54-2	SRR13558083;ILLUMINA;Paired;;SRX9956368;SRA	Environment	Water/River	septic tank	2017	7	15		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598131	SRS8131124	2021-01-27	2021-01-27	ESC_UA0009AA	Assembled	77	73344	5170533	Escherichia coli / Shigella;97.41%	322	100733	4.1	ESC_UB4594AA_AS
ESC_UA0010AA	ST-52-1	SRR13558084;ILLUMINA;Paired;;SRX9956367;SRA	Environment	Water/River	septic tank	2017	7	15		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598130	SRS8131123	2021-01-27	2021-01-27	ESC_UA0010AA	Assembled	105	105873	5220485	Escherichia coli / Shigella;98.66%	245	25205	4.1	ESC_UB4593AA_AS
ESC_UA0011AA	ST-49-2	SRR13558044;ILLUMINA;Paired;;SRX9956333;SRA	Environment	Water/River	septic tank	2017	7	15		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598129	SRS8131089	2021-01-27	2021-01-27	ESC_UA0011AA	Assembled	89	109840	5011054	Escherichia coli / Shigella;99.07%	146	25667	4.1	ESC_UB4592AA_AS
ESC_UA0012AA	ST-42-2	SRR13558045;ILLUMINA;Paired;;SRX9956332;SRA	Environment	Water/River	septic tank	2017	7	15		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598128	SRS8131088	2021-01-27	2021-01-27	ESC_UA0012AA	Assembled	89	59070	5088573	Escherichia coli / Shigella;96.72%	264	66093	4.1	ESC_UB4591AA_AS
ESC_UA0013AA	ST-39-1	SRR13558046;ILLUMINA;Paired;;SRX9956331;SRA	Environment	Water/River	septic tank	2017	7	15		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598127	SRS8131087	2021-01-27	2021-01-27	ESC_UA0013AA	Assembled	103	147557	4858998	Escherichia coli / Shigella;94.33%	136	11851	4.1	ESC_UB4590AA_AS
ESC_UA0014AA	ST-2-8	SRR13558047;ILLUMINA;Paired;;SRX9956330;SRA	Environment	Water/River	septic tank	2017	7	15		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598126	SRS8131086	2021-01-27	2021-01-27	ESC_UA0014AA	Assembled	81	80815	5111883	Escherichia coli / Shigella;98.85%	230	53038	4.1	ESC_UB4589AA_AS
ESC_UA0028AA	ST-97-1	SRR13558172;ILLUMINA;Paired;;SRX9956455;SRA	Environment	Water/River	septic tank	2017	9	9		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598137	SRS8131162	2021-01-27	2021-01-27	ESC_UA0028AA	Assembled	85	98822	5044592	Escherichia coli / Shigella;97.08%	192	37167	4.1	ESC_UB4606AA_AS
ESC_UA0029AA	ST-80-20	SRR13558173;ILLUMINA;Paired;;SRX9956454;SRA	Environment	Water/River	septic tank	2017	9	9		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598136	SRS8131161	2021-01-27	2021-01-27	ESC_UA0029AA	Assembled	86	86668	5211029	Escherichia coli / Shigella;98.07%	221	45851	4.1	ESC_UB4605AA_AS
ESC_UA0030AA	ST-71-1	SRR13558174;ILLUMINA;Paired;;SRX9956453;SRA	Environment	Water/River	septic tank	2017	9	9		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598135	SRS8131160	2021-01-27	2021-01-27	ESC_UA0030AA	Assembled	54	100932	5135839	Escherichia coli / Shigella;100.0%	235	53015	4.1	ESC_UB4604AA_AS
ESC_UA0031AA	ST-6-2	SRR13558175;ILLUMINA;Paired;;SRX9956452;SRA	Environment	Water/River	septic tank	2017	9	9		Oceania	Australia							Australian National University	Escherichia coli								PRJNA695020	SRP303390		SAMN17598134	SRS8131159	2021-01-27	2021-01-27	ESC_UA0031AA	Assembled	94	115506	4923502	Escherichia coli / Shigella;96.97%	129	75127	4.1	ESC_UB4603AA_AS
ESC_UA2847AA	FF1563	traces-0YWUVja;ILLUMINA;Paired;;NA;Uploaded	Wild Animal	Bat	Grey-headed flying fox	2019	1	25		Oceania	Australia							Macquarie University	Escherichia coli													2021-02-13	2021-02-13	ESC_UA2847AA	Assembled	94	143313	4802665	Escherichia coli / Shigella;92.02%	126	16484	4.1	ESC_UB7987AA_AS
ESC_UA5344AA	E6250045_2013	ERR5355964;ILLUMINA;Paired;500;ERX5143998;SRA	Human	Human	Homo sapiens	2013				Oceania	Australia							THE UNIVERSITY OF MELBOURNE	Escherichia coli								PRJEB42922	ERP126848		SAMEA8101276	ERS5788356	2021-03-20	2021-03-17	ESC_UA5344AA	Assembled	113	98047	5431302	Escherichia coli / Shigella;98.36%	290	141710	4.1	ESC_VB2926AA_AS
ESC_UA5394AA	E3220061_2015	ERR5355914;ILLUMINA;Paired;500;ERX5143948;SRA	Human	Human	Homo sapiens	2015				Oceania	Australia							THE UNIVERSITY OF MELBOURNE	Escherichia coli								PRJEB42922	ERP126848		SAMEA8101226	ERS5788306	2021-03-20	2021-03-17	ESC_UA5394AA	Assembled	109	139020	4585517	Escherichia coli / Shigella;95.59%	78	25924	4.1	ESC_VB2876AA_AS
ESC_UA5433AA	E3310025_2014	ERR5355875;ILLUMINA;Paired;500;ERX5143909;SRA	Human	Human	Homo sapiens	2014				Oceania	Australia							THE UNIVERSITY OF MELBOURNE	Escherichia coli								PRJEB42922	ERP126848		SAMEA8101187	ERS5788267	2021-03-20	2021-03-17	ESC_UA5433AA	Assembled	125	98545	4901337	Escherichia coli / Shigella;98.62%	172	49582	4.1	ESC_VB2837AA_AS
ESC_UA5464AA	E3230004_2013	ERR5355844;ILLUMINA;Paired;500;ERX5143878;SRA	Human	Human	Homo sapiens	2013				Oceania	Australia							THE UNIVERSITY OF MELBOURNE	Escherichia coli								PRJEB42922	ERP126848		SAMEA8101155	ERS5788236	2021-03-20	2021-03-17	ESC_UA5464AA	Assembled	108	114144	5067871	Escherichia coli / Shigella;98.53%	185	42458	4.1	ESC_VB2806AA_AS
ESC_UA5599AA	E5100257_2014	ERR5355708;ILLUMINA;Paired;500;ERX5143743;SRA	Human	Human	Homo sapiens	2014				Oceania	Australia							THE UNIVERSITY OF MELBOURNE	Escherichia coli								PRJEB42922	ERP126848		SAMEA8101020	ERS5788101	2021-03-20	2021-03-17	ESC_UA5599AA	Assembled	121	126069	5124233	Escherichia coli / Shigella;93.58%	231	69987	4.1	ESC_VB2671AA_AS
ESC_UA5714AA	E2010060_2015	ERR5355593;ILLUMINA;Paired;500;ERX5143628;SRA	Human	Human	Homo sapiens	2015				Oceania	Australia							THE UNIVERSITY OF MELBOURNE	Escherichia coli								PRJEB42922	ERP126848		SAMEA8100905	ERS5787986	2021-03-20	2021-03-17	ESC_UA5714AA	Assembled	154	144866	4922099	Escherichia coli / Shigella;91.67%	142	42777	4.1	ESC_VB2556AA_AS
ESC_UA9207AA	F1P5	SRR14160803;ILLUMINA;Paired;;SRX10529409;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642933	SRS8652903	2021-04-07	2021-04-07	ESC_UA9207AA	Assembled	36	72864	5248539	Escherichia coli / Shigella;92.66%	175	85420	4.1	ESC_VB7222AA_AS
ESC_UA9213AA	10P1	SRR14160809;ILLUMINA;Paired;;SRX10529403;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642910	SRS8652895	2021-04-07	2021-04-07	ESC_UA9213AA	Assembled	37	69498	4972877	Escherichia coli / Shigella;96.78%	184	160212	4.1	ESC_VB7216AA_AS
ESC_UA9216AA	F1P10	SRR14160812;ILLUMINA;Paired;;SRX10529400;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642925	SRS8652893	2021-04-07	2021-04-07	ESC_UA9216AA	Assembled	34	150685	4992699	Escherichia coli / Shigella;93.62%	125	68011	4.1	ESC_VB7213AA_AS
ESC_UA9236AA	1	SRR14160796;ILLUMINA;Paired;;SRX10529380;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18643005	SRS8652873	2021-04-07	2021-04-07	ESC_UA9236AA	Assembled	20	29968	5052969	Escherichia coli / Shigella;97.09%	369	252231	4.1	ESC_VB7193AA_AS
ESC_UA9265AA	5P10	SRR14160861;ILLUMINA;Paired;;SRX10529351;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642978	SRS8652844	2021-04-07	2021-04-07	ESC_UA9265AA	Assembled	26	73078	5035653	Escherichia coli / Shigella;97.31%	186	91828	4.1	ESC_VB7164AA_AS
ESC_UA9270AA	F4P5	SRR14160866;ILLUMINA;Paired;;SRX10529346;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642974	SRS8652839	2021-04-07	2021-04-07	ESC_UA9270AA	Assembled	29	71187	5032023	Escherichia coli / Shigella;95.64%	184	94896	4.1	ESC_VB7159AA_AS
ESC_UA9291AA	F2P9	SRR14160887;ILLUMINA;Paired;;SRX10529325;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642955	SRS8652818	2021-04-07	2021-04-07	ESC_UA9291AA	Assembled	26	53860	5206810	Escherichia coli / Shigella;96.07%	205	165472	4.1	ESC_VB7138AA_AS
ESC_UA9294AA	F2P9	SRR14160890;ILLUMINA;Paired;;SRX10529322;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642952	SRS8652815	2021-04-07	2021-04-07	ESC_UA9294AA	Assembled	30	62704	5200975	Escherichia coli / Shigella;96.29%	194	96807	4.1	ESC_VB7135AA_AS
ESC_UA9297AA	F2P6	SRR14160893;ILLUMINA;Paired;;SRX10529319;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642949	SRS8652812	2021-04-07	2021-04-07	ESC_UA9297AA	Assembled	48	258429	4900533	Escherichia coli / Shigella;98.04%	56	71133	4.1	ESC_VB7132AA_AS
ESC_UA9298AA	F2P6	SRR14160894;ILLUMINA;Paired;;SRX10529318;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642948	SRS8652811	2021-04-07	2021-04-07	ESC_UA9298AA	Assembled	55	237629	4813291	Escherichia coli / Shigella;100.0%	60	15508	4.1	ESC_VB7131AA_AS
ESC_UA9311AA	10P1	SRR14160907;ILLUMINA;Paired;;SRX10529305;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642909	SRS8652798	2021-04-07	2021-04-07	ESC_UA9311AA	Assembled	43	67272	4969938	Escherichia coli / Shigella;96.62%	182	145702	4.1	ESC_VB7118AA_AS
ESC_UA9329AA	F10P8	SRR14160924;ILLUMINA;Paired;;SRX10529287;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642920	SRS8652780	2021-04-07	2021-04-07	ESC_UA9329AA	Assembled	65	103989	4845394	Escherichia coli / Shigella;96.15%	149	141669	4.1	ESC_VB7100AA_AS
ESC_UA9332AA	F8P2	SRR14160927;ILLUMINA;Paired;;SRX10529284;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18643025	SRS8652777	2021-04-07	2021-04-07	ESC_UA9332AA	Assembled	53	94361	5232600	Escherichia coli / Shigella;92.83%	219	176998	4.1	ESC_VB7097AA_AS
ESC_UA9338AA	F7P9	SRR14160933;ILLUMINA;Paired;;SRX10529278;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18643019	SRS8652771	2021-04-07	2021-04-07	ESC_UA9338AA	Assembled	40	102810	5091544	Escherichia coli / Shigella;90.17%	171	173941	4.1	ESC_VB7091AA_AS
ESC_UA9340AA	10P8	SRR14160935;ILLUMINA;Paired;;SRX10529276;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18642919	SRS8652769	2021-04-07	2021-04-07	ESC_UA9340AA	Assembled	42	89535	4903750	Escherichia coli / Shigella;96.5%	134	142478	4.1	ESC_VB7089AA_AS
ESC_UA9341AA	F7P8	SRR14160936;ILLUMINA;Paired;;SRX10529275;SRA	Livestock	Swine	Sus scrofa	2019				Oceania	Australia							Murdoch University	Escherichia coli								PRJNA720242	SRP313741		SAMN18643017	SRS8652768	2021-04-07	2021-04-07	ESC_UA9341AA	Assembled	51	89404	4943342	Escherichia coli / Shigella;90.6%	149	71355	4.1	ESC_VB7088AA_AS
ESC_VA4783AA	MVC110	SRR14629922;ILLUMINA;Paired;;SRX10969844;SRA	Companion Animal	Canine	Companion animal; Canis lupus familiaris	2009				Oceania	Australia	Victoria	City of Melbourne			-37.8136	144.9631	The ithree institute	Escherichia coli								PRJNA678027	SRP321043		SAMN16787473	SRS9047338	2021-05-24	2021-05-24	ESC_VA4783AA	Assembled	26	168896	5173790	Escherichia coli / Shigella;95.08%	107	28551	4.1	ESC_WB6281AA_AS
ESC_VA4854AA	MVC147	SRR14629616;ILLUMINA;Paired;;SRX10969773;SRA	Companion Animal	Canine	Companion animal; Canis lupus familiaris	2009				Oceania	Australia	Victoria	City of Melbourne			-37.8136	144.9631	The ithree institute	Escherichia coli								PRJNA678027	SRP321043		SAMN16787495	SRS9047267	2021-05-24	2021-05-24	ESC_VA4854AA	Assembled	300	125999	5054473	Escherichia coli / Shigella;97.9%	128	18278	4.1	ESC_WB6210AA_AS
ESC_VA4856AA	MVC59	SRR14629618;ILLUMINA;Paired;;SRX10969771;SRA	Companion Animal	Canine	Companion animal; Canis lupus familiaris	2009				Oceania	Australia	Victoria	City of Melbourne			-37.8136	144.9631	The ithree institute	Escherichia coli								PRJNA678027	SRP321043		SAMN16787758	SRS9047265	2021-05-24	2021-05-24	ESC_VA4856AA	Assembled	194	135317	4697281	Escherichia coli / Shigella;100.0%	90	10705	4.1	ESC_WB6208AA_AS
ESC_VA4983AA	MVC103	SRR14629746;ILLUMINA;Paired;;SRX10969644;SRA	Companion Animal	Canine	Companion animal; Canis lupus familiaris	2009				Oceania	Australia	Victoria	City of Melbourne			-37.8136	144.9631	The ithree institute	Escherichia coli								PRJNA678027	SRP321043		SAMN16787469	SRS9047138	2021-05-24	2021-05-24	ESC_VA4983AA	Assembled	153	189755	5177951	Escherichia coli / Shigella;91.31%	93	26789	4.1	ESC_WB6081AA_AS
ESC_VA4993AA	MVC171	SRR14629756;ILLUMINA;Paired;;SRX10969634;SRA	Companion Animal	Canine	Companion animal; Canis lupus familiaris	2010				Oceania	Australia	Victoria	City of Melbourne			-37.8136	144.9631	The ithree institute	Escherichia coli								PRJNA678027	SRP321043		SAMN16787504	SRS9047128	2021-05-24	2021-05-24	ESC_VA4993AA	Assembled	173	197513	4778766	Escherichia coli / Shigella;100.0%	82	13008	4.1	ESC_WB6071AA_AS
ESC_VA5029AA	MVC62	SRR14629792;ILLUMINA;Paired;;SRX10969598;SRA	Companion Animal	Canine	Companion animal; Canis lupus familiaris	2009				Oceania	Australia	Victoria	City of Melbourne			-37.8136	144.9631	The ithree institute	Escherichia coli								PRJNA678027	SRP321043		SAMN16787774	SRS9047091	2021-05-24	2021-05-24	ESC_VA5029AA	Assembled	181	239914	4749919	Escherichia coli / Shigella;98.04%	70	15088	4.1	ESC_WB6035AA_AS
ESC_VA5391AA	AUSMDU00022400	SRR14673604;ILLUMINA;Paired;;SRX11012258;SRA	Human	Human	Homo sapiens; Rectal Swab	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720292	SRS9085209	2021-05-28	2021-05-28	ESC_VA5391AA	Assembled	126	130425	4958700	Escherichia coli / Shigella;98.92%	150	29315	4.1	ESC_WB6799AA_AS
ESC_VA5392AA	AUSMDU00021665	SRR14673605;ILLUMINA;Paired;;SRX11012257;SRA	Human	Human	Homo sapiens; Rectal Swab	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720291	SRS9085206	2021-05-28	2021-05-28	ESC_VA5392AA	Assembled	191	77068	5284848	Escherichia coli / Shigella;97.07%	243	144715	4.1	ESC_WB6798AA_AS
ESC_VA5393AA	AUSMDU00021638	SRR14673606;ILLUMINA;Paired;;SRX11012256;SRA	Human	Human	Homo sapiens; Blood (whole)	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720290	SRS9085207	2021-05-28	2021-05-28	ESC_VA5393AA	Assembled	232	124857	4698316	Escherichia coli / Shigella;97.84%	116	59863	4.1	ESC_WB6797AA_AS
ESC_VA5394AA	AUSMDU00020934	SRR14673607;ILLUMINA;Paired;;SRX11012255;SRA	Human	Human	Homo sapiens; Urine, clean catch	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720289	SRS9085208	2021-05-28	2021-05-28	ESC_VA5394AA	Assembled	143	62636	5062426	Escherichia coli / Shigella;95.7%	225	80601	4.1	ESC_WB6796AA_AS
ESC_VA5395AA	AUSMDU00020932	SRR14673608;ILLUMINA;Paired;;SRX11012254;SRA	Human	Human	Homo sapiens; Rectal Swab	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720288	SRS9085205	2021-05-28	2021-05-28	ESC_VA5395AA	Assembled	148	59462	5021597	Escherichia coli / Shigella;95.31%	230	84986	4.1	ESC_WB6795AA_AS
ESC_VA5396AA	AUSMDU00020299	SRR14673609;ILLUMINA;Paired;;SRX11012253;SRA	Human	Human	Homo sapiens; urine	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720287	SRS9085204	2021-05-28	2021-05-28	ESC_VA5396AA	Assembled	244	126025	4741867	Escherichia coli / Shigella;94.79%	125	46705	4.1	ESC_WB6794AA_AS
ESC_VA5397AA	AUSMDU00020277	SRR14673610;ILLUMINA;Paired;;SRX11012252;SRA	Human	Human	Homo sapiens; Rectal Swab	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720286	SRS9085203	2021-05-28	2021-05-28	ESC_VA5397AA	Assembled	210	119275	4738600	Escherichia coli / Shigella;95.88%	127	49597	4.1	ESC_WB6793AA_AS
ESC_VA5398AA	AUSMDU00019928	SRR14673611;ILLUMINA;Paired;;SRX11012251;SRA	Human	Human	Homo sapiens; Rectal Swab	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720285	SRS9085202	2021-05-28	2021-05-28	ESC_VA5398AA	Assembled	264	88833	4933328	Escherichia coli / Shigella;96.73%	145	78416	4.1	ESC_WB6792AA_AS
ESC_VA5399AA	AUSMDU00019369	SRR14673612;ILLUMINA;Paired;;SRX11012250;SRA	Human	Human	Homo sapiens; Rectal Faeces	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720284	SRS9085201	2021-05-28	2021-05-28	ESC_VA5399AA	Assembled	192	166809	4966305	Escherichia coli / Shigella;96.39%	119	24474	4.1	ESC_WB6791AA_AS
ESC_VA5400AA	AUSMDU00019324	SRR14673614;ILLUMINA;Paired;;SRX11012248;SRA	Human	Human	Homo sapiens; Rectal Swab	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720283	SRS9085198	2021-05-28	2021-05-28	ESC_VA5400AA	Assembled	180	147689	5199943	Escherichia coli / Shigella;100.0%	127	46293	4.1	ESC_WB6790AA_AS
ESC_VA5401AA	AUSMDU00016533	SRR14673615;ILLUMINA;Paired;;SRX11012247;SRA	Human	Human	Homo sapiens; urine	2017				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720282	SRS9085199	2021-05-28	2021-05-28	ESC_VA5401AA	Assembled	140	119044	4950699	Escherichia coli / Shigella;97.89%	146	35218	4.1	ESC_WB6789AA_AS
ESC_VA5402AA	AUSMDU00015833	SRR14673624;ILLUMINA;Paired;;SRX11012238;SRA	Human	Human	Homo sapiens; Rectal Swab	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720281	SRS9085189	2021-05-28	2021-05-28	ESC_VA5402AA	Assembled	108	105532	4940729	Escherichia coli / Shigella;100.0%	134	33661	4.1	ESC_WB6788AA_AS
ESC_VA5403AA	AUSMDU00015769	SRR14673635;ILLUMINA;Paired;;SRX11012227;SRA	Human	Human	Homo sapiens; Rectal Swab	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720280	SRS9085178	2021-05-28	2021-05-28	ESC_VA5403AA	Assembled	130	88504	4998575	Escherichia coli / Shigella;94.59%	173	42333	4.1	ESC_WB6787AA_AS
ESC_VA5404AA	AUSMDU00015700	SRR14673646;ILLUMINA;Paired;;SRX11012216;SRA	Human	Human	Homo sapiens; Urine, clean catch	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720279	SRS9085167	2021-05-28	2021-05-28	ESC_VA5404AA	Assembled	130	125165	4667685	Escherichia coli / Shigella;97.53%	90	24809	4.1	ESC_WB6786AA_AS
ESC_VA5405AA	AUSMDU00015602	SRR14673657;ILLUMINA;Paired;;SRX11012205;SRA	Human	Human	Homo sapiens; Rectal Swab	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720278	SRS9085156	2021-05-28	2021-05-28	ESC_VA5405AA	Assembled	124	91569	5173020	Escherichia coli / Shigella;98.9%	203	117194	4.1	ESC_WB6785AA_AS
ESC_VA5435AA	AUSMDU00015461	SRR14673700;ILLUMINA;Paired;;SRX11012162;SRA	Human	Human	Homo sapiens; urine	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720277	SRS9085112	2021-05-28	2021-05-28	ESC_VA5435AA	Assembled	94	166749	4671584	Escherichia coli / Shigella;93.44%	64	17894	4.1	ESC_WB6755AA_AS
ESC_VA5436AA	AUSMDU00011714	SRR14673711;ILLUMINA;Paired;;SRX11012151;SRA	Human	Human	Homo sapiens; Rectal Swab	2018				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720276	SRS9085102	2021-05-28	2021-05-28	ESC_VA5436AA	Assembled	208	130425	4955795	Escherichia coli / Shigella;98.91%	137	41275	4.1	ESC_WB6754AA_AS
ESC_VA5437AA	AUSMDU00011339	SRR14673722;ILLUMINA;Paired;;SRX11012140;SRA	Human	Human	Homo sapiens; Foot Swab	2017				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720275	SRS9085090	2021-05-28	2021-05-28	ESC_VA5437AA	Assembled	183	100196	5195584	Escherichia coli / Shigella;96.3%	187	89739	4.1	ESC_WB6753AA_AS
ESC_VA5438AA	AUSMDU00010771	SRR14673733;ILLUMINA;Paired;;SRX11012129;SRA	Human	Human	Homo sapiens; urine	2017				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720274	SRS9085080	2021-05-28	2021-05-28	ESC_VA5438AA	Assembled	208	166623	4681842	Escherichia coli / Shigella;96.93%	88	29545	4.1	ESC_WB6752AA_AS
ESC_VA5439AA	AUSMDU00010645	SRR14673745;ILLUMINA;Paired;;SRX11012117;SRA	Human	Human	Homo sapiens; Rectal Swab	2017				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720273	SRS9085070	2021-05-28	2021-05-28	ESC_VA5439AA	Assembled	130	124709	4756334	Escherichia coli / Shigella;97.64%	96	67094	4.1	ESC_WB6751AA_AS
ESC_VA5440AA	AUSMDU00010643	SRR14673756;ILLUMINA;Paired;;SRX11012106;SRA	Human	Human	Homo sapiens; Rectal Swab	2017				Oceania	Australia							Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli								PRJNA565795	SRP221809		SAMN18720272	SRS9085057	2021-05-28	2021-05-28	ESC_VA5440AA	Assembled	178	159749	4651471	Escherichia coli / Shigella;98.55%	89	41449	4.1	ESC_WB6750AA_AS
ESC_WA0446AA	1309b	traces-0hgqPDW;ILLUMINA;Paired;;NA;Uploaded	Food	Bovine	beef	2020	4	22		Oceania	Australia							Shnaghai Customs	Escherichia coli		O79:H40			STEC								2021-07-11	2021-07-11	ESC_WA0446AA	Assembled	441	144579	4797892	Escherichia coli / Shigella;100.0%	76	22130	4.1	ESC_YB0048AA_AS
